"Version Year","Company Name","Address","ZIP Code","Record Type","Primary SIC Code","Primary SIC Description","Primary NAICS","Primary NAICS Description","Location Employee Size Range","Location Type","Years In Database"
"2012","Al-Aqsa Islamic Society","1501 Germantown Ave","19122","Verified","866137","Mosques Muslim-Islamic Charitable-Orgztn","81311036","Religious Organizations","20 to 49","Single Loc","33"
"2012","Ali's Middle East Food","1835 N 12th St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","35"
"2012","Alice Tully Chamber Music","1715 N Broad St","19122","Verified","823106","Libraries-Public","51921006","Libraries And Archives","1 to 4","Single Loc","17"
"2012","Allen's Furniture Store","2161 N 6th St","19122","Verified","571216","Furniture-Dealers-Retail","44911012","Furniture Retailers","1 to 4","Single Loc","15"
"2012","Alley","2004 N Front St","19122","Verified","581301","Bars","72241001","Drinking Places (Alcoholic Beverages)","1 to 4","Single Loc","17"
"2012","Alta Contractors","523 W Thompson St","19122","Verified","152103","General Contractors","23611505","New Single-Family Housing Construction (Except For","1 to 4","Single Loc","23"
"2012","Amarycan Braid","1927 N Marshall St","19122","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","17"
"2012","Ambition-The Fuel For Success","1429 N 5th St","19122","Verified","517206","Oils-Fuel (Whls)","42472014","Petroleum And Petroleum Products Merchant Wholesal","1 to 4","Single Loc","15"
"2012","American Metal Moulding Corp","1801 N American St","19122","Verified","571211","Kitchen Cabinets & Equipment-Household","33711006","Wood Kitchen Cabinet And Countertop Manufacturing","50 to 99","Single Loc","37"
"2012","American Vinyl Products Inc","1426 N Front St","19122","Verified","308921","Windows-Plastic-Manufacturers","32619923","All Other Plastics Product Manufacturing","10 to 19","Single Loc","42"
"2012","Amkon Inc","1627 N 2nd St # 130","19122","Verified","874201","Business Management Consultants","54161401","Process, Physical Distribution, And Logistics Cons","1 to 4","Single Loc","19"
"2012","Antonia Nunez Grocery","2066 N 2nd St","19122","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","19"
"2012","Apm Property Management","2143 N 6th St","19122","Verified","734908","Property Maintenance","23899081","All Other Specialty Trade Contractors","1 to 4","Single Loc","22"
"2012","Arce, A Anthony MD","8th St & Girard Ave","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","21"
"2012","Asociacion Puertorriquenos","600 Diamond St","19122","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","5 to 9","Single Loc","30"
"2012","Atkins Millwork","1714 N Mascher St","19122","Verified","243102","Millwork (Mfrs)","32191806","Other Millwork (Including Flooring)","5 to 9","Single Loc","20"
"2012","Atlantic Diagnostics Labs Inc","136 Diamond St","19122","Verified","807101","Laboratories-Medical","62151106","Medical Laboratories","5 to 9","Single Loc","15"
"2012","Automotive Collision & Svc","1751 N 2nd St","19122","Verified","753201","Automobile Body-Repairing & Painting","81112102","Automotive Body, Paint, And Interior Repair And Ma","1 to 4","Single Loc","16"
"2012","Av8 Inc","1310 N 5th St","19122","Verified","733603","Graphic Designers","54143006","Graphic Design Services","5 to 9","Single Loc","24"
"2012","Avant Gardens Inc","1848 N Front St","19122","Verified","078204","Landscape Contractors","56173009","Landscaping Services","5 to 9","Single Loc","27"
"2012","B M Oakley Memorial Temple","1535 N 7th St","19122","Verified","866107","Churches","81311008","Religious Organizations","1 to 4","Single Loc","42"
"2012","Bach Festival Of Philadelphia","1400 N American St # 412","19122","Verified","839998","Non-Profit Organizations","81331908","Other Social Advocacy Organizations","1 to 4","Single Loc","26"
"2012","Bahdee-Bahdu","1522 N American St","19122","Verified","738902","Interior Decorators Design & Consultants","54141003","Interior Design Services","1 to 4","Single Loc","23"
"2012","Ball, Robert A Do","703 Cecil B Moore Ave","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","14"
"2012","Ballroom To Bedroom","1730 N 5th St # 205","19122","Verified","562101","Women's Apparel-Retail","45811017","Clothing And Clothing Accessories Retailers","1 to 4","Single Loc","23"
"2012","Barrila, Nunzio D","2037 N Front St","19122","Verified","724101","Barbers","81211101","Barber Shops","1 to 4","Single Loc","25"
"2012","Bayview Locksmiths","1305 N 5th St","19122","Verified","769962","Locks & Locksmiths","56162204","Locksmiths","1 to 4","Single Loc","15"
"2012","Belmis Mini Mart","643 W Oxford St","19122","Verified","541103","Convenience Stores","44513101","Convenience Retailers","1 to 4","Single Loc","17"
"2012","Berean Youth Ctr","2101 N Broad St","19122","Verified","866104","Church Organizations","81311006","Religious Organizations","1 to 4","Single Loc","16"
"2012","Bernard Sign Corp","1331 N Howard St","19122","Verified","399302","Signs (Mfrs)","33995008","Sign Manufacturing","20 to 49","Single Loc","42"
"2012","Best Computer Accessories","1530 N 5th St","19122","Verified","573402","Computer Parts & Supplies","44921071","Electronics And Appliance Retailers","1 to 4","Single Loc","20"
"2012","Bhs Pharmacy Inc","118 Diamond St","19122","Verified","591205","Pharmacies","45611009","Pharmacies And Drug Retailers","10 to 19","Single Loc","14"
"2012","Bio Clean","1512 N 2nd St","19122","Verified","734909","Building Cleaning-Exterior","23899049","All Other Specialty Trade Contractors","1 to 4","Single Loc","42"
"2012","Biology Library","Biological Life Bldg 248","19122","Verified","823109","Libraries-Institutional","51921005","Libraries And Archives","1 to 4","Branch","30"
"2012","Blackhawks Athletic Club","1033 Cecil B Moore Ave","19122","Verified","864108","Clubs","81341004","Civic And Social Organizations","5 to 9","Single Loc","16"
"2012","Blockson Afro-American","1330 W Berks St","19122","Verified","823109","Libraries-Institutional","51921005","Libraries And Archives","1 to 4","Branch","30"
"2012","Bmo Day Care","1535 N 7th St","19122","Verified","835101","Child Care Service","62441003","Child Care Services","10 to 19","Single Loc","36"
"2012","Bmr Corp","642 Diamond St","19122","Verified","874201","Business Management Consultants","54161401","Process, Physical Distribution, And Logistics Cons","1 to 4","Single Loc","16"
"2012","Bolle Design","1853 N Howard St","19122","Verified","571217","Furniture-Designers & Custom Builders","33712205","Nonupholstered Wood Household Furniture Manufactur","1 to 4","Single Loc","42"
"2012","Boos, Stanley L Do","2046 Germantown Ave","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","22"
"2012","Bp","1201 N Broad St","19122","Verified","554101","Service Stations-Gasoline & Oil","45712003","Other Gasoline Stations","1 to 4","Branch","26"
"2012","Bridge Financial Svc","1427 N Howard St","19122","Verified","616201","Real Estate Loans","52229202","Real Estate Credit","5 to 9","Single Loc","22"
"2012","Brillante Mini Market","312 W Norris St","19122","Verified","541103","Convenience Stores","44513101","Convenience Retailers","1 to 4","Single Loc","15"
"2012","Broad Street Health Ctr","1415 N Broad St # 224","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","10 to 19","Single Loc","30"
"2012","Brothers Construction","183 W Wilt St","19122","Verified","152144","Construction Companies","23611512","New Single-Family Housing Construction (Except For","1 to 4","Single Loc","15"
"2012","Brothers Food Market","146 W Palmer St","19122","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","15"
"2012","Brunilda Gonzalez Grocery","1400 N 7th St","19122","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","21"
"2012","C & W Trading","2115 N American St","19122","Verified","152103","General Contractors","23611505","New Single-Family Housing Construction (Except For","1 to 4","Single Loc","18"
"2012","C&C Poultry","216 W Norris St","19122","Verified","549907","Poultry-Retail","44524008","Meat Retailers","1 to 4","Single Loc","16"
"2012","Cafe Colao Restaurant","1303 N 5th St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","16"
"2012","Cafeito El","1700 N 3rd St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","16"
"2012","Car 1 Towing","2121 N American St","19122","Verified","754901","Wrecker Service","48841006","Motor Vehicle Towing","1 to 4","Single Loc","17"
"2012","Catch Inc","801 W Girard Ave # 8","19122","Verified","806301","Mental Health Services","62221001","Psychiatric And Substance Abuse Hospitals","20 to 49","Single Loc","42"
"2012","Catholic Worker","430 W Jefferson St","19122","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","5 to 9","Single Loc","35"
"2012","Centro Pedro Claver","149 W Susquehanna Ave","19122","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","5 to 9","Single Loc","15"
"2012","Chaes Food","2100 N American St","19122","Verified","541104","","","","20 to 49","Single Loc","42"
"2012","Charles Schober Co","2024 N 2nd St","19122","Verified","509905","Importers (Whls)","42399019","Other Miscellaneous Durable Goods Merchant Wholesa","5 to 9","Single Loc","42"
"2012","Chaudry & Assoc","136 Diamond St","19122","Verified","802101","Dentists","62121003","Offices Of Dentists","1 to 4","Single Loc","42"
"2012","Chef's Design Inc","1627 Germantown Ave","19122","Verified","572221","Range Hoods Canopies & Vents","44921018","Electronics And Appliance Retailers","10 to 19","Single Loc","42"
"2012","China Star","2000 Germantown Ave","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","24"
"2012","Citizens Bank","1501 N Broad St # 1","19122","Verified","602101","Banks","52211002","Commercial Banking","5 to 9","Branch","20"
"2012","City Commission","1231 N Broad St # 5","19122","Verified","912101","Government Offices-Federal","92112009","Legislative Bodies","5 to 9","Single Loc","16"
"2012","Classic Auto Body","1533 N Lawrence St","19122","Verified","753201","Automobile Body-Repairing & Painting","81112102","Automotive Body, Paint, And Interior Repair And Ma","1 to 4","Single Loc","20"
"2012","Community Auto Ctr","500 W Norris St","19122","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","42"
"2012","Conwell Inn","1331 W Polett Walk","19122","Verified","701101","Hotels & Motels","72111002","Hotels (Except Casino Hotels) And Motels","10 to 19","Single Loc","24"
"2012","Cooper's Place","1205 W Flora St","19122","Verified","835101","Child Care Service","62441003","Child Care Services","1 to 4","Single Loc","17"
"2012","Cordoza Jacks Funeral Home","1403 N Franklin St","19122","Verified","726102","Crematories","81222007","Cemeteries And Crematories","1 to 4","Single Loc","42"
"2012","Cousins Super Market Inc","1915 N 6th St","19122","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","100 to 249","Single Loc","25"
"2012","Crane Arts LLC","1400 N American St","19122","Verified","735301","Crane Service","23899001","All Other Specialty Trade Contractors","1 to 4","Single Loc","21"
"2012","Crookshank, Melissa C MD","1810 Liacouras Walk","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","16"
"2012","Cruz Recreation Ctr","551 6th St","19122","Verified","799701","Recreation Centers","71394015","Fitness And Recreational Sports Centers","1 to 4","Single Loc","34"
"2012","D'Luna Management LLC","1444 N 2nd St","19122","Verified","874201","Business Management Consultants","54161401","Process, Physical Distribution, And Logistics Cons","1 to 4","Single Loc","16"
"2012","Dabour Maher Grocery","1501 Germantown Ave","19122","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","24"
"2012","David Pastrana's Market","1453 N 7th St","19122","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","42"
"2012","Dean Office Fox Sch-Bus Mgmt","1801 Liacouras Walk # 362","19122","Verified","822101","Schools-Universities & Colleges Academic","61131009","Colleges, Universities, And Professional Schools","10 to 19","Single Loc","26"
"2012","Dendy Recreation Ctr","1555 N 10th St","19122","Verified","799951","Parks","71219004","Nature Parks And Other Similar Institutions","1 to 4","Single Loc","34"
"2012","Derisory Designs Inc","1627 N 2nd St # 130","19122","Verified","733609","Silk Screen Printing","54143015","Graphic Design Services","5 to 9","Single Loc","15"
"2012","Diamond Auto Sales","2102 N Franklin St","19122","Verified","551103","","","","1 to 4","Single Loc","16"
"2012","Diamond Club","1913 N Broad St","19122","Verified","864108","Clubs","81341004","Civic And Social Organizations","20 to 49","Single Loc","20"
"2012","Diamond Club Catering","1913 N Broad St","19122","Verified","581212","Caterers","72232001","Caterers","20 to 49","Single Loc","42"
"2012","Diaz Market","2164 N 2nd St","19122","Verified","541101","Grocers-Delicatessen","44511001","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","17"
"2012","Dire's Auto Repair","1237 N Front St","19122","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","16"
"2012","Do Well Cleaners","505 W Susquehanna Ave","19122","Verified","721201","Cleaners","81232002","Drycleaning And Laundry Services (Except Coin-Oper","1 to 4","Single Loc","42"
"2012","Door Center","2045 N 2nd St","19122","Verified","521120","Storm Windows & Doors","44418061","Other Building Material Dealers","1 to 4","Single Loc","42"
"2012","Double M Auto Sales","182 W Berks St","19122","Verified","551103","","","","1 to 4","Single Loc","15"
"2012","Dracks Food","1832 N Front St","19122","Verified","541104","","","","1 to 4","Single Loc","15"
"2012","Drexel Foods Inc","1705 N American St","19122","Verified","201104","Meat Products (Mfrs)","31161103","Animal (Except Poultry) Slaughtering","20 to 49","Single Loc","30"
"2012","Drueding Center Project","1401 N Lawrence St","19122","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","5 to 9","Single Loc","17"
"2012","Drueding Center Project Rnbw","413 W Master St","19122","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","50 to 99","Single Loc","42"
"2012","E G Emil's Inc","1344 N American St","19122","Verified","514201","Frozen Foods-Wholesale","42442006","Packaged Frozen Food Merchant Wholesalers","20 to 49","Single Loc","40"
"2012","East Coast Tropicals Inc","1615 N Hancock St","19122","Verified","514801","Fruits & Vegetables-Wholesale","42448009","Fresh Fruit And Vegetable Merchant Wholesalers","5 to 9","Single Loc","42"
"2012","Eastern Imports Inc","1400 N Howard St","19122","Verified","502107","Furniture-Dealers-Wholesale","42321030","Furniture Merchant Wholesalers","5 to 9","Single Loc","26"
"2012","Economical Construction Inc","2117 N American St","19122","Verified","152103","General Contractors","23611505","New Single-Family Housing Construction (Except For","1 to 4","Single Loc","20"
"2012","Eddie's Pizza","1200 W Berks St","19122","Verified","581222","Pizza","72251115","Full-Service Restaurants","1 to 4","Single Loc","29"
"2012","Edgimo Co","1301 N 6th St # 1","19122","Verified","737311","Website Design Service","54151217","Computer Systems Design Services","5 to 9","Single Loc","18"
"2012","Edward H Meyer & Son Realtors","1440 N 2nd St # 1","19122","Verified","653118","Real Estate","53121003","Offices Of Real Estate Agents And Brokers","1 to 4","Single Loc","42"
"2012","El Bar","1356 N Front St","19122","Verified","581301","Bars","72241001","Drinking Places (Alcoholic Beverages)","1 to 4","Single Loc","24"
"2012","El Greco Pizza & Luncheonette","1500 N 2nd St","19122","Verified","581222","Pizza","72251115","Full-Service Restaurants","1 to 4","Single Loc","42"
"2012","El Rubio Grocery","2066 N 2nd St","19122","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","15"
"2012","Elsabor Restaurant","176 Diamond St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","38"
"2012","Empire Multi Svc LLC","1841 N 2nd St","19122","Verified","874201","Business Management Consultants","54161401","Process, Physical Distribution, And Logistics Cons","1 to 4","Single Loc","16"
"2012","Empowerment Group","2111 N Front St","19122","Verified","152103","General Contractors","23611505","New Single-Family Housing Construction (Except For","10 to 19","Single Loc","19"
"2012","Engineering & Architct Library","1947 N 12th St # 201","19122","Verified","823109","Libraries-Institutional","51921005","Libraries And Archives","1 to 4","Single Loc","31"
"2012","Ernie's Lunch Truck","1304 W Montgomery Ave","19122","Verified","799921","Concessionaires","71119005","Other Performing Arts Companies","1 to 4","Single Loc","24"
"2012","Espinal Grocery","2001 N 8th St","19122","Verified","541103","Convenience Stores","44513101","Convenience Retailers","1 to 4","Single Loc","22"
"2012","Etage","1312 N Franklin St","19122","Verified","593202","Antiques-Dealers","45951001","Used Merchandise Retailers","1 to 4","Single Loc","42"
"2012","Eugene Chernin Co","1401 Germantown Ave","19122","Verified","228401","Notions-Manufacturers","31311008","Fiber, Yarn, And Thread Mills","20 to 49","Single Loc","42"
"2012","Fame's Famous Pizza","1835 N 12th St # 99","19122","Verified","581222","Pizza","72251115","Full-Service Restaurants","1 to 4","Single Loc","29"
"2012","Fanta May Food Svc","246 W Berks St","19122","Verified","514101","Food Products (Whls)","42442005","Packaged Frozen Food Merchant Wholesalers","5 to 9","Single Loc","17"
"2012","Fast Cash","642 Diamond St","19122","Verified","614101","Loans","52229103","Consumer Lending","1 to 4","Single Loc","17"
"2012","Fast Cash Atm","1500 N 6th St","19122","Verified","614113","Payday Loans","52229111","Consumer Lending","1 to 4","Single Loc","18"
"2012","Fast Cash Atm","1400 N 7th St","19122","Verified","609903","Check Cashing Service","52232003","Financial Transactions Processing, Reserve, And Cl","1 to 4","Single Loc","20"
"2012","Fast Cash Inc","2001 N 8th St","19122","Verified","609903","Check Cashing Service","52232003","Financial Transactions Processing, Reserve, And Cl","1 to 4","Single Loc","20"
"2012","Father & Son Auto Glass","2100 N 2nd St","19122","Verified","523110","Glass-Auto Plate & Window & Etc","44418031","Other Building Material Dealers","1 to 4","Single Loc","26"
"2012","Feast Your Eyes Inc","1750 N Front St","19122","Verified","581212","Caterers","72232001","Caterers","20 to 49","Single Loc","42"
"2012","Finanta","1301 N 2nd St","19122","Verified","999966","Federal Government Contractors","99999005","Unclassified Establishments","1 to 4","Single Loc","15"
"2012","Fiorilli Millwork","1619 N American St","19122","Verified","243102","Millwork (Mfrs)","32191806","Other Millwork (Including Flooring)","1 to 4","Single Loc","31"
"2012","Five Star Home Design LLC","1706 N 2nd St","19122","Verified","871213","Home Design & Planning Service","54131019","Architectural Services","1 to 4","Single Loc","15"
"2012","Fortitude Communication Svc","1205 W Oxford St","19122","Verified","489903","Communications","51781001","All Other Telecommunications","1 to 4","Single Loc","20"
"2012","Foster, Sylvia MD","8th St & Girard Ave","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","21"
"2012","Fresh Grocer","1501 N Broad St # 5","19122","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","16"
"2012","Front Street Auto Sales","1740 N Front St","19122","Verified","551103","","","","1 to 4","Single Loc","24"
"2012","Furniture Power","1610 N 5th St","19122","Verified","502107","Furniture-Dealers-Wholesale","42321030","Furniture Merchant Wholesalers","1 to 4","Single Loc","15"
"2012","Fwad","2119 N Front St","19122","Verified","553111","Automobile Parts & Supplies-Retail-New","44133011","Automotive Parts And Accessories Retailers","1 to 4","Single Loc","15"
"2012","G M Holdings","190 W Berks St","19122","Verified","671901","Holding Companies (Non-Bank)","55111201","Offices Of Other Holding Companies","5 to 9","Single Loc","14"
"2012","G M Holdings LLC","1706 N 2nd St # 1","19122","Verified","671901","Holding Companies (Non-Bank)","55111201","Offices Of Other Holding Companies","5 to 9","Single Loc","16"
"2012","G T Wholesale","1606 N Front St","19122","Verified","599993","Baseball Sports Cards & Memorabilia","45521989","All Other General Merchandise Retailers","1 to 4","Single Loc","15"
"2012","Gd Loft","1400 N American St","19122","Verified","733603","Graphic Designers","54143006","Graphic Design Services","1 to 4","Single Loc","16"
"2012","Gelfand's","2114 N Front St","19122","Verified","571929","Housewares-Retail","44912936","All Other Home Furnishings Retailers","1 to 4","Single Loc","42"
"2012","General Econopak Inc","1725 N 6th St","19122","Verified","999966","Federal Government Contractors","99999005","Unclassified Establishments","1 to 4","Single Loc","19"
"2012","General Upholstery Supplies","1722 N Hancock St","19122","Verified","571408","Upholstery Fabrics-Retail","45913022","Sewing, Needlework, And Piece Goods Retailers","5 to 9","Single Loc","42"
"2012","Gepco","1725 N 6th St","19122","Verified","384298","Orthopedic Prosthetic/Srgcl Appl (Mfrs)","33911312","Surgical Appliance And Supplies Manufacturing","20 to 49","Single Loc","32"
"2012","Germantown Pizza","1517 N 4th St","19122","Verified","581222","Pizza","72251115","Full-Service Restaurants","10 to 19","Single Loc","23"
"2012","Gilbert Browning Studios","1730 N 5th St # 309","19122","Verified","722101","Photographers-Portrait","54192110","Photography Studios, Portrait","1 to 4","Single Loc","22"
"2012","Ginsberg, Jerry Do","2000 N Front St","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","42"
"2012","Girard Decorators","1212 N 5th St","19122","Verified","571409","Slip Covers","45913020","Sewing, Needlework, And Piece Goods Retailers","1 to 4","Single Loc","29"
"2012","Girard Medical Ctr","801 W Girard Ave","19122","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","","Single Loc","16"
"2012","Girard Medical Ctr","801 W Girard Ave","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","17"
"2012","Girard Medical Ctr","801 W Girard Ave","19122","Verified","804920","Physicians Assistants","62139932","Offices Of All Other Miscellaneous Health Practiti","","Single Loc","16"
"2012","Girard Medical Ctr","801 W Girard Ave","19122","Verified","832259","Health Care Instruction","62419025","Other Individual And Family Services","500 to 999","Single Loc","42"
"2012","Globe Metal Mfg Co","2150 N 10th St","19122","Verified","508770","Luggage-Manufacturers Equip/Supls (Whls)","42385050","Service Establishment Equipment And Supplies Merch","5 to 9","Single Loc","39"
"2012","Globe Paper Co Inc","165 W Berks St","19122","Verified","511318","Boxes-Corrugated & Fiber (Whls)","42413006","Industrial And Personal Service Paper Merchant Who","5 to 9","Single Loc","42"
"2012","Gmg Automotive Distributors","1419 N Howard St","19122","Verified","753901","Automobile Radiator Repairing","81111414","Specialized Automotive Repair","1 to 4","Single Loc","41"
"2012","Good Paging","2109 N 2nd St","19122","Verified","738903","Paging & Answering Service","56142102","Telephone Answering Services","5 to 9","Single Loc","25"
"2012","Grand Food Svc","246 W Berks St","19122","Verified","596305","","","","10 to 19","Single Loc","15"
"2012","Gratz Fire Protection Co Inc","241 W Oxford St","19122","Verified","366901","Fire Alarm Systems-Manufacturers","33429003","Other Communications Equipment Manufacturing","5 to 9","Single Loc","42"
"2012","Gray Manor Apartments","1600 N 8th St","19122","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","5 to 9","Single Loc","42"
"2012","Great China Restaurant","151 W Norris St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","37"
"2012","Greater Phila Food Bank Inc","302 W Berks St","19122","Verified","832240","Food Banks","62421001","Community Food Services","5 to 9","Single Loc","20"
"2012","Hancock Playground","1401 N Hancock St","19122","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","1 to 4","Single Loc","42"
"2012","Happ's Luncheonette","1652 N 2nd St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","42"
"2012","Happy Garden","108 W Susquehanna Ave","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","15"
"2012","Happy Golden House","1449 N Franklin St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","19"
"2012","Harrison Plaza","1240 N 10th St","19122","Verified","824301","Computer Training","61142001","Computer Training","1 to 4","Single Loc","25"
"2012","Haven Of Hope","1600 Germantown Ave","19122","Verified","839901","Drug Abuse & Addiction Info & Treatment","81331904","Other Social Advocacy Organizations","1 to 4","Single Loc","33"
"2012","Head Start","1750 N 12th St","19122","Verified","811103","Attorneys","54111002","Offices Of Lawyers","1 to 4","Single Loc","20"
"2012","Health Federation-Early Hs","1228 N Franklin St","19122","Verified","943102","State Government-Public Health Programs","92312004","Administration Of Public Health Programs","20 to 49","Single Loc","26"
"2012","Health Federation-Philadelphia","1228 N Franklin St","19122","Verified","809907","Health Services","62199921","All Other Miscellaneous Ambulatory Health Care Ser","1 to 4","Single Loc","14"
"2012","Hermanos Cruz Grocery","435 W Susquehanna Ave","19122","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","20"
"2012","Hernandez, W","1202 N 5th St","19122","Verified","729101","Tax Return Preparation & Filing","54121301","Tax Preparation Services","1 to 4","Single Loc","16"
"2012","Heuer Reinhardt J","1701 N 13th St","19122","Verified","999966","Federal Government Contractors","99999005","Unclassified Establishments","1 to 4","Single Loc","15"
"2012","Heymann Edward W Hardware Inc","110 W Oxford St","19122","Verified","525104","Hardware-Retail","44414005","Hardware Retailers","1 to 4","Single Loc","20"
