"Version Year","Company Name","Address","ZIP Code","Record Type","Primary SIC Code","Primary SIC Description","Primary NAICS","Primary NAICS Description","Location Employee Size Range","Location Type","Years In Database"
"2012","Pamm Resources","2152 N Front St","19122","Verified","806301","Mental Health Services","62221001","Psychiatric And Substance Abuse Hospitals","10 to 19","Single Loc","28"
"2012","Pan Lin Property Management","1701 N 2nd St","19122","Verified","653118","Real Estate","53121003","Offices Of Real Estate Agents And Brokers","5 to 9","Single Loc","21"
"2012","Paul Rabinowitz Glass Co","1401 N American St # 15","19122","Verified","179303","Glass-Repairing","23815002","Glass And Glazing Contractors","20 to 49","Single Loc","42"
"2012","Payless Shoe Source","1501 N Broad St # 2","19122","Verified","566101","Shoes-Retail","45821007","Shoe Retailers","1 to 4","Branch","38"
"2012","Pearl Trim & Textile Corp","111 W Norris St","19122","Verified","513110","Bindings-Bias & Straight (Whls)","42431002","Piece Goods, Notions, And Other Dry Goods Merchant","1 to 4","Single Loc","16"
"2012","Penn Scale Mfg Co","150 W Berks St","19122","Verified","359698","Scales & Balances-Ex Laboratory (Mfrs)","33399802","All Other Miscellaneous General Purpose Machinery","5 to 9","Single Loc","42"
"2012","Pennsylvania Innocence Project","1719 N Broad St","19122","Verified","839998","Non-Profit Organizations","81331908","Other Social Advocacy Organizations","5 to 9","Single Loc","15"
"2012","Penrose Playground","1101 W Susquehanna Ave","19122","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","1 to 4","Single Loc","42"
"2012","Peralta Food Market","501 W Susquehanna Ave","19122","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","17"
"2012","Philadelphia Community Svc Ofc","1231 N Broad St # 5","19122","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","20 to 49","Single Loc","24"
"2012","Philadelphia Farms Inc","1617 N 2nd St","19122","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","16"
"2012","Philadelphia Film Society","1600 N 5th St","19122","Verified","557106","Motorcycles & Motor Scooters-Dealers","44122708","Motorcycle, Atv, And All Other Motor Vehicle Deale","20 to 49","Single Loc","16"
"2012","Philadelphia Gas Works","800 W Montgomery Ave","19122","Verified","492401","Gas-Natural","22121007","Natural Gas Distribution","1000 to 4999","Single Loc","17"
"2012","Philadelphia Gas Works","1800 N 9th St","19122","Verified","382312","Gas Equipment-Industrial (Mfrs)","33451305","Instruments And Related Products Manufacturing For","250 to 499","Single Loc","42"
"2012","Philadelphia Housing Authority","2037 N 11th St","19122","Verified","653132","Housing Authorities","53131106","Residential Property Managers","20 to 49","Single Loc","33"
"2012","Philadelphia Housing Authority","1350 N 10th St # 1","19122","Verified","653132","Housing Authorities","53131106","Residential Property Managers","10 to 19","Single Loc","33"
"2012","Philadelphia Housing Authority","1915 N 11th St","19122","Verified","653132","Housing Authorities","53131106","Residential Property Managers","5 to 9","Single Loc","26"
"2012","Philadelphia Housing Authority","1200 N 10th St","19122","Verified","653132","Housing Authorities","53131106","Residential Property Managers","1 to 4","Single Loc","42"
"2012","Philadelphia Housing Authority","1415 N 7th St","19122","Verified","653132","Housing Authorities","53131106","Residential Property Managers","5 to 9","Single Loc","16"
"2012","Philadelphia Hune Inc","202 Cecil B Moore Ave","19122","Verified","839905","Disability Services","81331103","Human Rights Organizations","1 to 4","Single Loc","18"
"2012","Philadelphia Photo Arts Ctr","1400 N American St # 103","19122","Verified","738401","Photo Finishing-Retail","81292201","One-Hour Photofinishing","1 to 4","Single Loc","17"
"2012","Philadelphia Welfare Rghts Org","1231 N Franklin St","19122","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","10 to 19","Single Loc","37"
"2012","Philadelphia Youth Network Inc","1215 Germantown Ave","19122","Verified","832222","Youth Organizations & Centers","62411006","Child And Youth Services","10 to 19","Single Loc","25"
"2012","Philly 2 Stroke","1807 N 2nd St","19122","Verified","769967","Motorcycles & Motor Scooters-Rpr & Svc","81131027","Commercial And Industrial Machinery And Equipment","1 to 4","Single Loc","16"
"2012","Phmc Health Connection","1035 W Berks St","19122","Verified","801104","Clinics","62111129","Offices Of Physicians (Except Mental Health Specia","10 to 19","Single Loc","27"
"2012","Phmc Health Connection","1035 W Berks St","19122","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","","Single Loc","17"
"2012","Phmc Health Connection","1035 W Berks St","19122","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","","Single Loc","17"
"2012","Phmc Health Connection","1035 W Berks St","19122","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","","Single Loc","17"
"2012","Phmc Health Connection","1035 W Berks St","19122","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","","Single Loc","17"
"2012","Phmc Health Connection","1035 W Berks St","19122","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","","Single Loc","17"
"2012","Phmc Health Connection","1035 W Berks St","19122","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","","Single Loc","17"
"2012","Phmc Health Connection","1035 W Berks St","19122","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","","Single Loc","17"
"2012","Photo Process Screen Mfg Co","179 W Berks St","19122","Verified","508449","Screen Printing Equipment & Supls (Whls)","42383084","Industrial Machinery And Equipment Merchant Wholes","5 to 9","Single Loc","42"
"2012","Pieri Creations LLC","100 W Oxford St","19122","Verified","364504","Lighting Fixtures-Manufacturers","33513104","Residential Electric Lighting Fixture Manufacturin","10 to 19","Single Loc","42"
"2012","Pig Iron Theater Co","1417 N 2nd St","19122","Verified","792207","Theatres-Live","71111007","Theater Companies And Dinner Theaters","5 to 9","Single Loc","21"
"2012","Pio Construction Co","1735 N 2nd St # 43","19122","Verified","179403","Excavating Contractors","23891006","Site Preparation Contractors","1 to 4","Single Loc","42"
"2012","Plastic Components","1526 N American St","19122","Verified","308905","Plastics-Vacuum/Pressure Forming (Mfrs)","32619921","All Other Plastics Product Manufacturing","1 to 4","Single Loc","34"
"2012","Pomroy's Auto Sales","1232 N Front St","19122","Verified","551102","Automobile Dealers-New Cars","44111001","New Car Dealers","20 to 49","Single Loc","17"
"2012","Popa Media Com LLC","1538 N 5th St","19122","Verified","874201","Business Management Consultants","54161401","Process, Physical Distribution, And Logistics Cons","1 to 4","Single Loc","22"
"2012","Print Fresh LLC","155 Cecil B Moore Ave","19122","Verified","874814","Textile Consultants","54169026","Other Scientific And Technical Consulting Services","1 to 4","Single Loc","20"
"2012","Progress Human Svc Ctr","1415 N Broad St","19122","Verified","839908","Human Services Organizations","81331101","Human Rights Organizations","250 to 499","Single Loc","42"
"2012","Progress Investment Assoc","1501 N Broad St # 2b","19122","Verified","621111","Investments","52391001","Miscellaneous Intermediation","1 to 4","Single Loc","21"
"2012","Progress Plaza Shopping Ctr","1501 N Broad St","19122","Verified","651201","Shopping Centers & Malls","53112008","Lessors Of Nonresidential Buildings (Except Miniwa","1 to 4","Single Loc","42"
"2012","Project Basho","1305 Germantown Ave","19122","Verified","722111","Photographers-Studio Rental","54192112","Photography Studios, Portrait","1 to 4","Single Loc","18"
"2012","Project Rainbow Community Ctr","1325 N Lawrence St","19122","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","20 to 49","Single Loc","27"
"2012","Quaker Jobbing Co","1722 N Hancock St","19122","Verified","519902","Rubber-Foam & Sponge (Whls)","42499084","Other Miscellaneous Nondurable Goods Merchant Whol","5 to 9","Single Loc","21"
"2012","Quality 1 Auto Body","1701 N 2nd St","19122","Verified","753201","Automobile Body-Repairing & Painting","81112102","Automotive Body, Paint, And Interior Repair And Ma","1 to 4","Single Loc","15"
"2012","Que Chula Es Puebla Inc","1356 N 2nd St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","5 to 9","Single Loc","17"
"2012","R W Brown Community Ctr","1701 N 8th St","19122","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","50 to 99","Single Loc","38"
"2012","Rachel Fuld Woodworking","1811 N Howard St","19122","Verified","175106","Woodworkers","23835013","Finish Carpentry Contractors","1 to 4","Single Loc","19"
"2012","Radioshack","1501 N Broad St # 8","19122","Verified","573407","Computer & Equipment Dealers","44921069","Electronics And Appliance Retailers","5 to 9","Branch","42"
"2012","Raymond Electronics","444 W Susquehanna Ave","19122","Verified","573117","Electronic Equipment & Supplies-Retail","44921038","Electronics And Appliance Retailers","5 to 9","Single Loc","20"
"2012","Rcc Auto & Tire Repair","2101 N 2nd St","19122","Verified","553123","Tire-Dealers-Retail","44134001","Tire Dealers","5 to 9","Single Loc","15"
"2012","Reading Phillies Baseball","1921 N Front St","19122","Verified","869905","Athletic Organizations","81399005","Other Similar Organizations (Except Business, Prof","1 to 4","Single Loc","23"
"2012","Reads Inc","2037 N Hancock St","19122","Verified","874825","Educational Consultants","61171012","Educational Support Services","1 to 4","Single Loc","36"
"2012","Reads Inc","1419 N 11th St","19122","Verified","874825","Educational Consultants","61171012","Educational Support Services","1 to 4","Single Loc","36"
"2012","Reliable Transit","2041 N 2nd St","19122","Verified","411102","Transit Lines","48511901","Other Urban Transit Systems","1 to 4","Single Loc","14"
"2012","Reliable Wagon & Auto Body Inc","1605 N Front St","19122","Verified","753812","Truck-Repairing & Service","81111124","General Automotive Repair","10 to 19","Single Loc","42"
"2012","Renaissance Cdc","1438 N Warnock St","19122","Verified","839908","Human Services Organizations","81331101","Human Rights Organizations","5 to 9","Single Loc","18"
"2012","Resources For Human Devmnt","1231 N Broad St","19122","Verified","839908","Human Services Organizations","81331101","Human Rights Organizations","1 to 4","Single Loc","17"
"2012","Revival Investments LLC","1339 N Front St","19122","Verified","628203","Financial Advisory Services","52394006","Portfolio Management And Investment Advice","1 to 4","Single Loc","15"
"2012","Rezro Inc","2063 N 8th St","19122","Verified","609903","Check Cashing Service","52232003","Financial Transactions Processing, Reserve, And Cl","1 to 4","Single Loc","20"
"2012","Rhd Employment Clearing Hse","1231 N Broad St # 5","19122","Verified","736103","Employment Agencies & Opportunities","56131102","Employment Placement Agencies","1 to 4","Single Loc","18"
"2012","Richie's Deli & Pizza","1835 N 12th St # 99","19122","Verified","581222","Pizza","72251115","Full-Service Restaurants","1 to 4","Single Loc","29"
"2012","Rite Aid","2131 N Broad St # 59","19122","Verified","591205","Pharmacies","45611009","Pharmacies And Drug Retailers","10 to 19","Branch","26"
"2012","Rite Aid Gnc Live Well Store","2131 N Broad St # 59","19122","Verified","549904","Vitamin & Food Supplements","45619106","Food (Health) Supplement Retailers","","Branch","14"
"2012","Robert Aiosa","1536 N American St","19122","Verified","571217","Furniture-Designers & Custom Builders","33712205","Nonupholstered Wood Household Furniture Manufactur","1 to 4","Single Loc","16"
"2012","Rons Barber Shop","942 W Susquehanna Ave","19122","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","42"
"2012","Rossi Brothers","1805 N Howard St","19122","Verified","243401","Cabinets-Manufacturers","33711003","Wood Kitchen Cabinet And Countertop Manufacturing","10 to 19","Single Loc","40"
"2012","Route Messengers Of Pa","1740 N 2nd St","19122","Verified","421205","Delivery Service","48411004","General Freight Trucking, Local","100 to 249","Single Loc","24"
"2012","S & S Express Insurance","1206 N 5th St","19122","Verified","641112","Insurance","52421001","Insurance Agencies And Brokerages","1 to 4","Single Loc","15"
"2012","Safeguard Self Storage","1221 N Broad St","19122","Verified","422503","Storage-Household & Commercial","53113001","Lessors Of Miniwarehouses And Self-Storage Units","1 to 4","Branch","22"
"2012","Salad Alley Restaurant","1101 W Montgomery Ave","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","24"
"2012","Salvation Army","350 W Oxford St","19122","Verified","861102","Associations","81391002","Business Associations","5 to 9","Branch","25"
"2012","Samuel Paley Library","1210 W Berks St","19122","Verified","823109","Libraries-Institutional","51921005","Libraries And Archives","10 to 19","Headquarter","30"
"2012","Sanchez Grocery","642 Diamond St","19122","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","15"
"2012","Santana Auto Repair","1831 Germantown Ave","19122","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","23"
"2012","Santech Construction Corp","1324 N 6th St","19122","Verified","152144","Construction Companies","23611512","New Single-Family Housing Construction (Except For","1 to 4","Single Loc","16"
"2012","Santiago One Hour Cleaners","515 Diamond St","19122","Verified","721201","Cleaners","81232002","Drycleaning And Laundry Services (Except Coin-Oper","1 to 4","Single Loc","42"
"2012","Saxbys Coffee Worldwide","1902 Liacouras Walk","19122","Verified","581228","Coffee Shops","72251505","Snack And Nonalcoholic Beverage Bars","10 to 19","Branch","18"
"2012","Second State Press Inc","1400 N American St # 103","19122","Verified","272198","Periodicals-Publishing & Printing (Mfrs)","51312003","Periodical Publishers","5 to 9","Single Loc","16"
"2012","Sedo Sanchez Enterprizes Inc","1211 N 2nd St","19122","Verified","792905","Entertainment Bureaus","71119007","Other Performing Arts Companies","5 to 9","Single Loc","17"
"2012","Self Inc","1307 W Susquehanna Ave","19122","Verified","836116","Group Homes","62399007","Other Residential Care Facilities","1 to 4","Single Loc","26"
"2012","Senator Christine Tartaglione","127 W Susquehanna Ave","19122","Verified","922102","State Government-Police","92212005","Police Protection","5 to 9","Single Loc","25"
"2012","Sequoya & Jaylin's Gourmet","1515 N Marshall St # B","19122","Verified","549920","Gourmet Shops","44529812","All Other Specialty Food Retailers","5 to 9","Single Loc","15"
"2012","Serkan Bagcivan","1310 W Montgomery Ave","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","22"
"2012","Shoemaker","2037 N 11th St","19122","Verified","874104","Construction Management","23799012","Other Heavy And Civil Engineering Construction","5 to 9","Single Loc","15"
"2012","Silber Brush Mfg Co","1241 N Front St","19122","Verified","399102","Brush-Manufacturers","33999404","Broom, Brush, And Mop Manufacturing","5 to 9","Single Loc","42"
"2012","Singh Tire Ctr","240 Diamond St","19122","Verified","553123","Tire-Dealers-Retail","44134001","Tire Dealers","1 to 4","Single Loc","17"
"2012","Smith, Ronnie","942 W Susquehanna Ave","19122","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","16"
"2012","Sneaker Villa","1231 N Broad St","19122","Verified","566101","Shoes-Retail","45821007","Shoe Retailers","10 to 19","Single Loc","23"
"2012","Sodexo","2029 N Broad St","19122","Verified","581212","Caterers","72232001","Caterers","10 to 19","Branch","42"
"2012","Solaris Energy LLC","1627 N 2nd St # 210","19122","Verified","171131","Energy Management Systems & Products","23822013","Plumbing, Heating, And Air-Conditioning Contractor","1 to 4","Single Loc","17"
"2012","Soldiers Of The Lord","2101 N Front St","19122","Verified","866110","Religious Organizations","81311021","Religious Organizations","1 to 4","Single Loc","42"
"2012","Spanglish Restaurant","116 W Susquehanna Ave","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","17"
"2012","Sparkles Delivery Svc Inc","202 Cecil B Moore Ave","19122","Verified","421205","Delivery Service","48411004","General Freight Trucking, Local","20 to 49","Single Loc","17"
"2012","Spencer Industries Inc","1508 N Mascher St","19122","Verified","347998","Coating Engraving/Allied Svcs NEC (Mfrs)","33281202","Metal Coating, Engraving (Except Jewelry And Silve","1 to 4","Single Loc","42"
"2012","Spoiler Down Speed Shop","2109 N 2nd St","19122","Verified","553111","Automobile Parts & Supplies-Retail-New","44133011","Automotive Parts And Accessories Retailers","1 to 4","Single Loc","20"
"2012","Spring Lock Scaffolding","1732 N Howard St","19122","Verified","769962","Locks & Locksmiths","56162204","Locksmiths","1 to 4","Single Loc","25"
"2012","St Malachy Ost Program Css","1419 N 11th St","19122","Verified","866110","Religious Organizations","81311021","Religious Organizations","1 to 4","Single Loc","15"
"2012","Starbucks","1801 N 12th St","19122","Verified","581228","Coffee Shops","72251505","Snack And Nonalcoholic Beverage Bars","1 to 4","Branch","19"
"2012","Steel Factory Condos Assoc","1524 N Hancock St","19122","Verified","651301","Condominiums","53111004","Lessors Of Residential Buildings And Dwellings","1 to 4","Single Loc","15"
"2012","Stillpoint Holistic Studio","1519 N Palethorp St","19122","Verified","807111","Pain Control","62151108","Medical Laboratories","5 to 9","Single Loc","14"
"2012","Student Life Ctr","2123 N Broad St","19122","Verified","594201","Book Dealers-Retail","45921005","Book Retailers And News Dealers","1 to 4","Single Loc","42"
"2012","Studio Z","1400 N American St","19122","Verified","733603","Graphic Designers","54143006","Graphic Design Services","5 to 9","Single Loc","27"
"2012","Sullivan Caritable Trust","1501 N Broad St # 10","19122","Verified","839998","Non-Profit Organizations","81331908","Other Social Advocacy Organizations","5 to 9","Single Loc","42"
"2012","Sullivan, Lisa W","1035 W Berks St","19122","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","","Single Loc","14"
"2012","Sunray Drugs Progress Plaza","1501 N Broad St","19122","Verified","591205","Pharmacies","45611009","Pharmacies And Drug Retailers","10 to 19","Single Loc","42"
"2012","Super Clean","1900 N 5th St","19122","Verified","721501","Laundries-Self Service","81231001","Coin-Operated Laundries And Drycleaners","5 to 9","Single Loc","18"
"2012","Supreme Metal Works","2150 N 10th St","19122","Verified","349903","Metal Goods-Manufacturers","33299910","All Other Miscellaneous Fabricated Metal Product M","10 to 19","Single Loc","18"
"2012","Taco Riendo Restaurant","1301 N 5th St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","22"
"2012","Tai's Vietnamese Food","1835 N 12th St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","35"
"2012","Temple Association Of Univ Pro","1900 N 13th St # 231","19122","Verified","863101","Labor Organizations","81393001","Labor Unions And Similar Labor Organizations","1 to 4","Single Loc","34"
"2012","Temple Univ Student Health","1810 Liacouras Walk # 66-8","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","17"
"2012","Temple Univ Student Health","1810 Liacouras Walk # 4th","19122","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","","Single Loc","17"
"2012","Temple Univ Student Health","1913 N Broad St","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","19"
"2012","Temple Univ Student Health","1810 Liacouras Walk # 4","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","10 to 19","Single Loc","31"
"2012","Temple Univ Student Health","1810 Liacouras Walk # 4","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","17"
"2012","Temple Univ Student Health","1810 Liacouras Walk # 4","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","17"
"2012","Temple Univ Student Health","1913 N Broad St","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","21"
"2012","Temple Univ Student Health","1913 N Broad St","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","21"
"2012","Temple University","1801 N Broad St","19122","Verified","822101","Schools-Universities & Colleges Academic","61131009","Colleges, Universities, And Professional Schools","100 to 249","Subsidiary","42"
"2012","Temple University","1301 Cecil B Moore Ave","19122","Verified","821103","Schools","61111007","Elementary And Secondary Schools","5 to 9","Single Loc","15"
"2012","Temple University Dpt-Jrnlsm","2020 N 13th St","19122","Verified","822101","Schools-Universities & Colleges Academic","61131009","Colleges, Universities, And Professional Schools","10 to 19","Single Loc","17"
"2012","Temple University Law Library","1719 N Broad St","19122","Verified","823106","Libraries-Public","51921006","Libraries And Archives","10 to 19","Single Loc","33"
"2012","Temple University Psych Svc","1701 N 13th St # 4","19122","Verified","804922","Psychologists","62139936","Offices Of All Other Miscellaneous Health Practiti","10 to 19","Single Loc","32"
"2012","Temple University-Brd Of Trsts","1330 W Berks St","19122","Verified","822101","Schools-Universities & Colleges Academic","61131009","Colleges, Universities, And Professional Schools","","Headquarter","18"
"2012","Temple University-Higher Edu","1009 W Montgomery Ave","19122","Verified","829972","Education Centers","61171001","Educational Support Services","5 to 9","Single Loc","17"
"2012","Thomas Supermarket","601 W Susquehanna Ave","19122","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","28"
"2012","Thompson Medical Ctr","1232 N 5th St # 1","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","33"
"2012","Thompson Street Lofts Alarm","1301 N Front St","19122","Verified","738206","Video Equipment-Security & Ind Systems","56162112","Security Systems Services (Except Locksmiths)","1 to 4","Single Loc","19"
"2012","Thrift Outlet Plus Inc","1939 N Front St","19122","Verified","593222","Thrift Shops","45951040","Used Merchandise Retailers","1 to 4","Single Loc","14"
