Version Year,Company Name,Address,ZIP Code,Record Type,Primary SIC Code,Primary SIC Description,Primary NAICS,Primary NAICS Description,Location Employee Size Range,Location Type,Years In Database
2017,Art Sanctuary,1801 W Diamond St,19121,Verified,599969,Art Galleries & Dealers,45992002,Art Dealers,1 to 4,Single Loc,11
2017,Asanti Hair Studio,1220 N Broad St,19121,Verified,723106,Beauty Salons,81211202,Beauty Salons,5 to 9,Single Loc,14
2017,Ashanti's Hair Design,2734 Ridge Ave,19121,Verified,723106,Beauty Salons,81211202,Beauty Salons,1 to 4,Single Loc,24
2017,Asian American Senior Assn-Pa,1615 N 23rd St # 404,19121,Verified,861102,Associations,81391002,Business Associations,1 to 4,Single Loc,11
2017,Atelier Art Storage LLC,1330 N 30th St,19121,Verified,599969,Art Galleries & Dealers,45992002,Art Dealers,1 to 4,Single Loc,19
2017,Atelier Art Svc,3060 W Jefferson St,19121,Verified,899908,Art Restoring,71151031,"Independent Artists, Writers, And Performers",5 to 9,Single Loc,14
2017,Athletic Recreation Ctr,1400 N 26th St,19121,Verified,799701,Recreation Centers,71394015,Fitness And Recreational Sports Centers,1 to 4,Single Loc,28
2017,Atlas Heating & Cooling,1601 W Jefferson St,19121,Verified,171117,Air Conditioning Contractors & Systems,23822002,"Plumbing, Heating, And Air-Conditioning Contractor",1 to 4,Single Loc,13
2017,Atlas Insurance,2020 Ridge Ave,19121,Verified,738911,License Services,56149904,All Other Business Support Services,10 to 19,Single Loc,33
2017,Baker Funeral Home PC,2008 N Broad St,19121,Verified,726105,Funeral Plans (Pre-Arranged),81221005,Funeral Homes And Funeral Services,5 to 9,Single Loc,19
2017,Bakery Of Philadelphia,1400 N 30th St,19121,Verified,508404,Bakers Equipment (Whls),42383004,Industrial Machinery And Equipment Merchant Wholes,5 to 9,Single Loc,12
2017,Ballard Billiards,2004 Cecil B Moore Ave,19121,Verified,799912,Billiard Parlors,61162003,Sports And Recreation Instruction,1 to 4,Single Loc,13
2017,Bank Of America,1600 N Broad St # 11,19121,Verified,602101,Banks,52211002,Commercial Banking,10 to 19,Branch,20
2017,Barney's Breakfast & Lunch,2453 Ridge Ave,19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,12
2017,Beale Flowers-The Original,1823 N 31st St,19121,Verified,594712,Gift Shops,45942013,"Gift, Novelty, And Souvenir Retailers",1 to 4,Single Loc,42
2017,Beckett Gardens Apartments,1402 N 16th St,19121,Verified,651303,Apartments,53111002,Lessors Of Residential Buildings And Dwellings,5 to 9,Single Loc,16
2017,Beech Capital Venture Corp,1510 Cecil B Moore Ave,19121,Verified,621109,Investment Bankers,52315001,Investment Banking And Securities Intermediation,5 to 9,Single Loc,17
2017,Beech Corp Inc,1510 Cecil B Moore Ave # 300,19121,Verified,839908,Human Services Organizations,81331101,Human Rights Organizations,10 to 19,Single Loc,15
2017,Beech International Village,1520 Cecil B Moore Ave,19121,Verified,702103,Hostels,72131006,"Rooming And Boarding Houses, Dormitories, And Work",5 to 9,Single Loc,14
2017,Bella's Breakfast & Lunch,2159 Ridge Ave,19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,23
2017,Bethany Child Care Ctr,1910 W Diamond St,19121,Verified,835101,Child Care Service,62441003,Child Care Services,10 to 19,Single Loc,39
2017,Bliss Hair Loft,2224 W Montgomery Ave,19121,Verified,723106,Beauty Salons,81211202,Beauty Salons,1 to 4,Single Loc,11
2017,Bob's Thrift Store,1758 N 31st St,19121,Verified,593222,Thrift Shops,45951040,Used Merchandise Retailers,1 to 4,Single Loc,9
2017,Bobby's Barber Shop,2925 W Diamond St,19121,Verified,724101,Barbers,81211101,Barber Shops,1 to 4,Single Loc,31
2017,Boot's Coin Op Laundromat,2308 Cecil B Moore Ave,19121,Verified,721501,Laundries-Self Service,81231001,Coin-Operated Laundries And Drycleaners,1 to 4,Single Loc,24
2017,Bp Food Shops,1840 Ridge Ave,19121,Verified,554101,Service Stations-Gasoline & Oil,45712003,Other Gasoline Stations,1 to 4,Branch,41
2017,Brewerytown Sharswood Cmnty,2514 Stewart St,19121,Verified,861102,Associations,81391002,Business Associations,1 to 4,Single Loc,17
2017,Brightside Academy,2010 N Van Pelt St,19121,Verified,835101,Child Care Service,62441003,Child Care Services,10 to 19,Branch,14
2017,Broad Wellness & Chiro Ctr,1248 N Broad St,19121,Verified,804101,Chiropractors DC,62131002,Offices Of Chiropractors,1 to 4,Single Loc,15
2017,Brothers Corner,2012 Ridge Ave,19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,18
2017,Bruncheria,1507 N 33rd St,19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,17
2017,Buie Tree Svc,1613 N 29th St,19121,Verified,078301,Tree Service,56173022,Landscaping Services,1 to 4,Single Loc,15
2017,Burger King,1600 N Broad St,19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,20 to 49,Branch,11
2017,C & J Communication,2242 Ridge Ave,19121,Verified,489903,Communications,51781001,All Other Telecommunications,5 to 9,Single Loc,15
2017,C & P Discount,1406 W Susquehanna Ave,19121,Verified,571929,Housewares-Retail,44912936,All Other Home Furnishings Retailers,1 to 4,Single Loc,39
2017,C Food Market,2440 W Norris St,19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,18
2017,Calcutta House,1221 N 19th St,19121,Verified,805909,Personal Care Homes,62311019,Nursing Care Facilities (Skilled Nursing Facilitie,5 to 9,Single Loc,21
2017,Calil Holdings LLC,1814 N Natrona St,19121,Verified,653118,Real Estate,53121003,Offices Of Real Estate Agents And Brokers,5 to 9,Single Loc,12
2017,Camp Shiloh,1500 W Master St # 34,19121,Verified,703203,Camps,72121403,Recreational And Vacation Camps (Except Campground,5 to 9,Single Loc,18
2017,"Carandang-Pani, Norma H MD",1900 N 20th St,19121,Verified,801101,Physicians & Surgeons,62111107,Offices Of Physicians (Except Mental Health Specia,1 to 4,Single Loc,17
2017,Carelas Pch-Assisted Living LC,1437 N 28th St,19121,Verified,836105,Residential Care Homes,62331206,Assisted Living Facilities For The Elderly,5 to 9,Single Loc,16
2017,Cassidi's Bright Star Child Cr,1622 W Susquehanna Ave,19121,Verified,835101,Child Care Service,62441003,Child Care Services,5 to 9,Single Loc,11
2017,Cecil B Computer Nerds,2006 Cecil B Moore Ave,19121,Verified,573407,Computer & Equipment Dealers,44921069,Electronics And Appliance Retailers,1 to 4,Single Loc,11
2017,Cecil B Moore Grocery,2604 Cecil B Moore Ave,19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,21
2017,Cecil B Moore Library,2320 Cecil B Moore Ave,19121,Verified,823104,City Government-Libraries,51921001,Libraries And Archives,5 to 9,Branch,32
2017,Cecil B Moore Public Library,2320 Cecil B Moore Ave,19121,Verified,823106,Libraries-Public,51921006,Libraries And Archives,5 to 9,Branch,14
2017,Cedar Grove Museum,Lansdowne Dr,19121,Verified,841201,Museums,71211001,Museums,1 to 4,Single Loc,21
2017,Centurion Construction Corp,1510 Cecil B Moore Ave,19121,Verified,152144,Construction Companies,23611512,New Single-Family Housing Construction (Except For,1 to 4,Single Loc,13
2017,Champs Diner,1539 Cecil B Moore Ave,19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,5 to 9,Single Loc,11
2017,Checkers Drive-In Restaurant,1208 N Broad St,19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,10 to 19,Branch,31
2017,Children Of Destiny,1639 Cecil B Moore Ave,19121,Verified,835101,Child Care Service,62441003,Child Care Services,5 to 9,Single Loc,14
2017,Children's Learning Arc Too,2316 Cecil B Moore Ave,19121,Verified,829972,Education Centers,61171001,Educational Support Services,1 to 4,Single Loc,10
2017,China Bowl,1640 W Susquehanna Ave,19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,21
2017,China House,2045 W Diamond St,19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,13
2017,China House,1430 Cecil B Moore Ave,19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,24
2017,China Lotus Restaurant,1301 N 29th St,19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,35
2017,China Star,1600 N Broad St # 5,19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,10
2017,Christle Barber & Beauty Salon,2139 W Diamond St,19121,Verified,723106,Beauty Salons,81211202,Beauty Salons,1 to 4,Single Loc,14
2017,Church Of The Advocate,2121 N Gratz St,19121,Verified,866107,Churches,81311008,Religious Organizations,1 to 4,Single Loc,42
2017,Cisse Tounkara Hair Braiding,2221 Ridge Ave,19121,Verified,723106,Beauty Salons,81211202,Beauty Salons,1 to 4,Single Loc,30
2017,Citro Communications,1504 N Carlisle St # 3,19121,Verified,811113,Legal Service Plans,54111015,Offices Of Lawyers,1 to 4,Single Loc,29
2017,City Food Market,1445 N 19th St,19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,20
2017,City Of Philadelphia,1817 N 16th St,19121,Verified,912104,Government Offices-City/Village & Twp,92112006,Legislative Bodies,5 to 9,Single Loc,11
2017,City Of Philadelphia,2501 W Diamond St,19121,Verified,912104,Government Offices-City/Village & Twp,92112006,Legislative Bodies,5 to 9,Single Loc,14
2017,City View Pizza,1434 Cecil B Moore Ave # A,19121,Verified,581222,Pizza,72251115,Full-Service Restaurants,5 to 9,Single Loc,19
2017,Clara Baldwin Manor,2600 W Susquehanna Ave # 104,19121,Verified,805904,Retirement Communities & Homes,62331101,Continuing Care Retirement Communities,5 to 9,Single Loc,33
2017,"Clay, Helen T MD",1800 N Broad St,19121,Verified,801101,Physicians & Surgeons,62111107,Offices Of Physicians (Except Mental Health Specia,1 to 4,Single Loc,11
2017,"Cohen, KARA M",2144 Cecil B Moore Ave,19121,Verified,804907,Nurses-Practitioners,62139923,Offices Of All Other Miscellaneous Health Practiti,1 to 4,Single Loc,9
2017,Columbia Deli,1634 Cecil B Moore Ave,19121,Verified,581209,,,,1 to 4,Single Loc,17
2017,Community Concern Ctr,2721 Cecil B Moore Ave,19121,Verified,835101,Child Care Service,62441003,Child Care Services,20 to 49,Single Loc,25
2017,Community Corrections Ctr,1628 N 15th St,19121,Verified,912102,Government Offices-State,92112008,Legislative Bodies,10 to 19,Branch,37
2017,Community Food Market,2901 W Oxford St,19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,16
2017,Community Land Trust Corp,1500 W Thompson St,19121,Verified,839937,Environmental Conservation/Ecologcl Org,81331210,"Environment, Conservation And Wildlife Organizatio",20 to 49,Single Loc,20
2017,Community Partnership School,1936 N Judson St,19121,Verified,821103,Schools,61111007,Elementary And Secondary Schools,20 to 49,Single Loc,16
2017,Complete Real Estate Svc,1601 W Jefferson St,19121,Verified,655202,Real Estate Developers,23721005,Land Subdivision,5 to 9,Single Loc,12
2017,Compro Tax,1618 Cecil B Moore Ave,19121,Verified,729101,Tax Return Preparation & Filing,54121301,Tax Preparation Services,5 to 9,Single Loc,23
2017,Computer Repair,2132 Ridge Ave,19121,Verified,737801,Computers-Service & Repair,81121022,Electronic And Precision Equipment Repair And Main,1 to 4,Single Loc,9
2017,Computers Ruscorporation,1906 N 22nd St,19121,Verified,573407,Computer & Equipment Dealers,44921069,Electronics And Appliance Retailers,1 to 4,Single Loc,9
2017,Congressman Robert Nc Nix Hms,1418 N 15th St,19121,Verified,651303,Apartments,53111002,Lessors Of Residential Buildings And Dwellings,1 to 4,Single Loc,42
2017,Creative Image Unisex Salon,2737 Cecil B Moore Ave,19121,Verified,724101,Barbers,81211101,Barber Shops,1 to 4,Single Loc,13
2017,Cricket Wireless Auth Retailer,2314 Cecil B Moore Ave,19121,Verified,481207,Cellular Telephones (Services),51711214,Wireless Telecommunications Carriers (Except Satel,1 to 4,Branch,11
2017,Crispus Attucks Post 151 Amer,1718 N 24th St,19121,Verified,864102,Veterans' & Military Organizations,81341003,Civic And Social Organizations,1 to 4,Single Loc,17
2017,Curls,1757 N Newkirk St,19121,Verified,723106,Beauty Salons,81211202,Beauty Salons,1 to 4,Single Loc,15
2017,Cycles LLC,1426 W Susquehanna Ave,19121,Verified,594141,Bicycles-Dealers,45911006,Sporting Goods Retailers,1 to 4,Single Loc,10
2017,D & A Real Est Investors LLC,1701 W Jefferson St,19121,Verified,653118,Real Estate,53121003,Offices Of Real Estate Agents And Brokers,5 to 9,Single Loc,13
2017,D & A Real Estate Invstmnt LLC,1612 N Sydenham St,19121,Verified,653118,Real Estate,53121003,Offices Of Real Estate Agents And Brokers,5 to 9,Single Loc,13
2017,D & J Cleaners,1518 Cecil B Moore Ave,19121,Verified,721201,Cleaners,81232002,Drycleaning And Laundry Services (Except Coin-Oper,1 to 4,Single Loc,13
2017,D & J Hardware,1525 Cecil B Moore Ave,19121,Verified,525104,Hardware-Retail,44414005,Hardware Retailers,1 to 4,Single Loc,42
2017,D A Real Estate Investor,1808 W Berks St,19121,Verified,653118,Real Estate,53121003,Offices Of Real Estate Agents And Brokers,5 to 9,Single Loc,13
2017,D'Zert Club Inc,1600 Cecil B Moore Ave,19121,Verified,864108,Clubs,81341004,Civic And Social Organizations,1 to 4,Single Loc,23
2017,"Daniels, Patricia A Dpm",1900 N 20th St,19121,Verified,804301,Podiatrists,62139103,Offices Of Podiatrists,1 to 4,Single Loc,17
2017,Darryl Turner Grocery,1753 N 21st St,19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,31
2017,David Thompson Photography,1702 W Diamond St,19121,Verified,722121,Photography,54192121,"Photography Studios, Portrait",1 to 4,Single Loc,12
2017,David's Place,2340 Ridge Ave,19121,Verified,581212,Caterers,72232001,Caterers,5 to 9,Single Loc,13
2017,De Body Fashion,2610 W Montgomery Ave,19121,Verified,562101,Women's Apparel-Retail,45811017,Clothing And Clothing Accessories Retailers,1 to 4,Single Loc,15
2017,Deli Grocery,2027 N 16th St,19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,15
2017,Dialogue Institute,1700 N Broad St # 315,19121,Verified,861102,Associations,81391002,Business Associations,1 to 4,Single Loc,11
2017,Diamond Green,,19121,Verified,651303,Apartments,53111002,Lessors Of Residential Buildings And Dwellings,5 to 9,Single Loc,14
2017,Diamond Park,1700 W Susquehanna Ave # 17,19121,Verified,651303,Apartments,53111002,Lessors Of Residential Buildings And Dwellings,5 to 9,Single Loc,39
2017,Diamond Pizza,,19121,Verified,581222,Pizza,72251115,Full-Service Restaurants,1 to 4,Single Loc,14
2017,Dodge City,US Highway 130,19121,Verified,751404,Automobile Leasing,53211105,Passenger Car Rental,5 to 9,Single Loc,17
2017,Dollar General,2815 Ridge Ave # A,19121,Verified,533101,Variety Stores,45521903,All Other General Merchandise Retailers,5 to 9,Branch,15
2017,"Dowen, Karin",1800 N Broad St # 106,19121,Verified,804918,Physical Therapists,62134007,"Offices Of Physical, Occupational And Speech Thera",1 to 4,Single Loc,11
2017,Dragon Express,2400 Ridge Ave,19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,26
2017,Draught Horse,1431 Cecil B Moore Ave,19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,20 to 49,Single Loc,22
2017,Drews Iron & Fencing Svc,2001 N 19th St,19121,Verified,503903,Fence (Whls),42339013,Other Construction Material Merchant Wholesalers,5 to 9,Single Loc,42
2017,Drm International Inc,1510 Cecil B Moore Ave # 304,19121,Verified,871111,Engineers-Consulting,54133016,Engineering Services,10 to 19,Single Loc,19
2017,Duafe Holistic Hair Care,1544 N 29th St,19121,Verified,723106,Beauty Salons,81211202,Beauty Salons,10 to 19,Single Loc,24
2017,Dunkin' Donuts,1420 Cecil B Moore Ave # A,19121,Verified,546105,Doughnuts,72251510,Snack And Nonalcoholic Beverage Bars,10 to 19,Branch,19
2017,Dupree Funeral Home Inc,2809 W Diamond St,19121,Verified,726103,Funeral Directors,81221002,Funeral Homes And Funeral Services,1 to 4,Single Loc,23
2017,Dupree Funeral Home Inc,2809 W Diamond St,19121,Verified,726103,Funeral Directors,81221002,Funeral Homes And Funeral Services,1 to 4,Single Loc,40
2017,E N I 1639 Inc,1639 W Susquehanna Ave # 43,19121,Verified,581208,Restaurants,72251117,Full-Service Restaurants,1 to 4,Single Loc,12
2017,Eastern Electrical Liquidators,1511 N 26th St,19121,Verified,561102,Salvage & Surplus Merchandise,45811003,Clothing And Clothing Accessories Retailers,5 to 9,Single Loc,42
2017,Eastern Lofts,3002 Cecil B Moore Ave,19121,Verified,651202,Office Buildings & Parks,53112004,Lessors Of Nonresidential Buildings (Except Miniwa,1 to 4,Single Loc,10
2017,Eatible Delights,2338 Ridge Ave,19121,Verified,581212,Caterers,72232001,Caterers,10 to 19,Single Loc,19
2017,Edge Avenue North,1601 N 15th St # 2,19121,Verified,651303,Apartments,53111002,Lessors Of Residential Buildings And Dwellings,20 to 49,Single Loc,19
2017,Eight Diamonds Town Houses,2028 W Norris St,19121,Verified,651303,Apartments,53111002,Lessors Of Residential Buildings And Dwellings,5 to 9,Single Loc,24
2017,Election Learning Ctr,1708 N 22nd St,19121,Verified,874825,Educational Consultants,61171012,Educational Support Services,1 to 4,Single Loc,17
2017,Epiphany Fellowship,1632 W Diamond St,19121,Verified,866107,Churches,81311008,Religious Organizations,1 to 4,Single Loc,42
2017,Equinox Management & Constr,1535 N Sydenham St,19121,Verified,152103,General Contractors,23611505,New Single-Family Housing Construction (Except For,5 to 9,Single Loc,15
2017,Esquinal,1959 N 23rd St,19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Single Loc,15
2017,Ev-Air-Tight Calking Co,1619 W Thompson St,19121,Verified,179919,Steeple Jacks,23829022,Other Building Equipment Contractors,5 to 9,Single Loc,16
2017,Excuse Me Who Styled That Hair,2017 W Susquehanna Ave,19121,Verified,723106,Beauty Salons,81211202,Beauty Salons,5 to 9,Single Loc,20
2017,Exile Properties LLC,1827 N Bouvier St,19121,Verified,653108,Real Estate Management,53121005,Offices Of Real Estate Agents And Brokers,1 to 4,Single Loc,13
2017,Fallen Leaf Productions,1512 N 17th St,19121,Verified,781217,Production Services,51211017,Motion Picture And Video Production,1 to 4,Single Loc,11
2017,Family Practice,2124 W Diamond St,19121,Verified,801101,Physicians & Surgeons,62111107,Offices Of Physicians (Except Mental Health Specia,1 to 4,Single Loc,25
2017,Fast Cash Atm,1301 N 15th St,19121,Verified,609903,Check Cashing Service,52232003,"Financial Transactions Processing, Reserve, And Cl",1 to 4,Single Loc,18
2017,Fast Cash Inc,1920 W Susquehanna Ave,19121,Verified,609903,Check Cashing Service,52232003,"Financial Transactions Processing, Reserve, And Cl",1 to 4,Single Loc,12
2017,Fine Interior Finishes,3115 W Thompson St,19121,Verified,738902,Interior Decorators Design & Consultants,54141003,Interior Design Services,1 to 4,Single Loc,12
2017,"Finley, Laurene Phd",2122 N 18th St,19121,Verified,804922,Psychologists,62139936,Offices Of All Other Miscellaneous Health Practiti,1 to 4,Single Loc,35
2017,Fishers Of Knowledge,2701 W Diamond St,19121,Verified,835101,Child Care Service,62441003,Child Care Services,10 to 19,Single Loc,19
2017,"Fleming, W Greg",1513 N Newkirk St,19121,Verified,866106,Clergy,81311009,Religious Organizations,1 to 4,Single Loc,24
2017,"Fleming, William",1749 N 21st St,19121,Verified,866106,Clergy,81311009,Religious Organizations,1 to 4,Single Loc,24
2017,Foot Locker,1600 N Broad St # 2,19121,Verified,566101,Shoes-Retail,45821007,Shoe Retailers,5 to 9,Branch,14
2017,Foster Trophy & Awards Co,1718 Cecil B Moore Ave,19121,Verified,599925,Plaques,45521935,All Other General Merchandise Retailers,1 to 4,Single Loc,42
2017,Franklin Electric Co Inc,1511 N 26th St # 37,19121,Verified,173101,Electric Contractors,23821007,Electrical Contractors And Other Wiring Installati,50 to 99,Branch,42
2017,Frazier Enterprises,2113 N 17th St,19121,Verified,738917,Transcribing Service-Tape Disc Etc,51229004,Other Sound Recording Industries,1 to 4,Single Loc,25
2017,Fresenius Medical Care,1241 N Taney St,19121,Verified,809203,Dialysis,62149202,Kidney Dialysis Centers,20 to 49,Branch,20
2017,Fresh Market,1707 Cecil B Moore Ave,19121,Verified,541105,Grocers-Retail,44511003,Supermarkets And Other Grocery Retailers (Except C,1 to 4,Branch,10
2017,Friends Of River Field,26th St & Ben Franklin Pkwy,19121,Verified,861102,Associations,81391002,Business Associations,1 to 4,Single Loc,24
2017,Friends Rehabilitation Program,1959 N 31st St,19121,Verified,833102,Vocational Rehabilitation Services,62431009,Vocational Rehabilitation Services,10 to 19,Single Loc,12
2017,Future Net Inc,2020 Ridge Ave,19121,Verified,737904,Computers-Networking,54151905,Other Computer Related Services,10 to 19,Single Loc,23
2017,Futurenet Inc,1601 W Jefferson St,19121,Verified,737801,Computers-Service & Repair,81121022,Electronic And Precision Equipment Repair And Main,1 to 4,Single Loc,12
2017,G O Medical Assoc,1216 N Broad St,19121,Verified,801101,Physicians & Surgeons,62111107,Offices Of Physicians (Except Mental Health Specia,1 to 4,Single Loc,11
