"Version Year","Company Name","Address","ZIP Code","Record Type","Primary SIC Code","Primary SIC Description","Primary NAICS","Primary NAICS Description","Location Employee Size Range","Location Type","Years In Database"
"2012","Job 2lp","1718 N Sydenham St","19121","Verified","736103","Employment Agencies & Opportunities","56131102","Employment Placement Agencies","1 to 4","Single Loc","15"
"2012","Jones Memorial Community Corp","1603 Cecil B Moore Ave # 200","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","5 to 9","Single Loc","34"
"2012","K S Optical","1522 N Broad St","19121","Verified","599502","Optical Goods-Retail","45613003","Optical Goods Retailers","1 to 4","Single Loc","42"
"2012","Kairos House","1440 N Broad St","19121","Verified","871207","Architects & Builders Service","54131002","Architectural Services","20 to 49","Single Loc","30"
"2012","Kapoor, Kedar N MD","1900 N 20th St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","21"
"2012","Karen Mini Mart","1400 N 30th St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","22"
"2012","Kde Investments LLC","3120 Ridge Ave","19121","Verified","653104","Real Estate Investments","53121004","Offices Of Real Estate Agents And Brokers","1 to 4","Single Loc","16"
"2012","Keene & Carney Funeral Home","1939 W Diamond St","19121","Verified","726103","Funeral Directors","81221002","Funeral Homes And Funeral Services","5 to 9","Single Loc","42"
"2012","KFC","1200 N Broad St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","20 to 49","Branch","42"
"2012","King Center","2101 Cecil B Moore Ave","19121","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","10 to 19","Single Loc","34"
"2012","King Dragon II","2349 W Oxford St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","17"
"2012","Kingsmore Properites LLC","1723 Cecil B Moore Ave","19121","Verified","519950","Bags-Burlap Canvas & Cotton (Whls)","42499008","Other Miscellaneous Nondurable Goods Merchant Whol","5 to 9","Single Loc","16"
"2012","KNOX Barber Shop","2337 Ridge Ave","19121","Verified","724101","Barbers","81211101","Barber Shops","1 to 4","Single Loc","16"
"2012","Knw Enterprise Inc","1716 Monument St","19121","Verified","737401","Data Processing Service","51821008","Computing Infrastructure Providers, Data Processin","5 to 9","Single Loc","18"
"2012","Koja Grille","1600 N Broad St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","19"
"2012","L & K Food Market","2163 N 21st St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","20"
"2012","Ladies In Transit Hlstc Cdc","1510 W Stiles St","19121","Verified","411102","Transit Lines","48511901","Other Urban Transit Systems","1 to 4","Single Loc","15"
"2012","Lanchang Sheng","2006 Ridge Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","21"
"2012","Lee Korman Discount Inc","2163 Ridge Ave","19121","Verified","531104","Retail Shops","45511003","Department Stores","1 to 4","Single Loc","24"
"2012","Lee Young Food Market","1422 Cecil B Moore Ave","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","5 to 9","Single Loc","42"
"2012","Lee's Food Market","1615 W Montgomery Ave","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","31"
"2012","Len's Kosher Meats & Deli","2402 Ridge Ave","19121","Verified","542107","Meat-Retail","44524006","Meat Retailers","1 to 4","Single Loc","42"
"2012","Liacouras Center","1776 N Broad St","19121","Verified","794104","Stadiums Arenas & Athletic Fields","71131003","Promoters Of Performing Arts, Sports, And Similar","100 to 249","Single Loc","20"
"2012","Lisa's Nails","2447 Ridge Ave","19121","Verified","723102","Manicuring","81211302","Nail Salons","1 to 4","Single Loc","21"
"2012","Little Africa Plus Inc","1519 W Norris St","19121","Verified","835101","Child Care Service","62441003","Child Care Services","1 to 4","Single Loc","15"
"2012","Live Life Events","1504 N 18th St","19121","Verified","596301","","","","1 to 4","Single Loc","16"
"2012","Livewire Electric LLC","3217 Turner St","19121","Verified","173101","Electric Contractors","23821007","Electrical Contractors And Other Wiring Installati","5 to 9","Single Loc","15"
"2012","Locating Logistics LLC","1510 Cecil B Moore Ave # 301","19121","Verified","493903","Utilities-Underground-Cable Locating Svc","23713022","Power And Communication Line And Related Structure","1 to 4","Single Loc","15"
"2012","Lois Taylor Beauty Salon","2240 Page St","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","42"
"2012","Lora Mini Market","1918 W Susquehanna Ave","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","42"
"2012","Lorenzo's","1301 N 25th St","19121","Verified","724101","Barbers","81211101","Barber Shops","1 to 4","Single Loc","26"
"2012","Lsw Hair Design","1539 W Thompson St","19121","Verified","723102","Manicuring","81211302","Nail Salons","1 to 4","Single Loc","28"
"2012","Lundy's Variety Store","2219 Cecil B Moore Ave","19121","Verified","533101","Variety Stores","45521903","All Other General Merchandise Retailers","1 to 4","Single Loc","19"
"2012","Lutheran Settlement House Inc","1601 W Jefferson St","19121","Verified","839908","Human Services Organizations","81331101","Human Rights Organizations","1 to 4","Single Loc","18"
"2012","M L King Recreation Ctr","2100 Cecil B Moore Ave","19121","Verified","799701","Recreation Centers","71394015","Fitness And Recreational Sports Centers","5 to 9","Single Loc","29"
"2012","Mab Paints","2100 N Broad St","19121","Verified","285103","Paint-Manufacturers","32551012","Paint And Coating Manufacturing","1 to 4","Branch","42"
"2012","Mae Harper Camp","2307 Turner St","19121","Verified","703203","Camps","72121403","Recreational And Vacation Camps (Except Campground","10 to 19","Single Loc","15"
"2012","Magic Cleaner","2206 Ridge Ave","19121","Verified","721201","Cleaners","81232002","Drycleaning And Laundry Services (Except Coin-Oper","1 to 4","Single Loc","25"
"2012","Magic Hair Designers Inc","1246 N Broad St","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","14"
"2012","Majicds & Paulas Hair Studio","1930 W Susquehanna Ave","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","16"
"2012","Manalo, George MD","2028 N 22nd St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","25"
"2012","Mander Playground","2140 N 33rd St","19121","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","10 to 19","Single Loc","33"
"2012","Mansion Management Corp","3035 W Diamond St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","42"
"2012","Mansion Management Corp","3035 W Diamond St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","42"
"2012","Map Holistic Cbc","1533 W Stiles St","19121","Verified","809909","Holistic Health Services","62199926","All Other Miscellaneous Ambulatory Health Care Ser","1 to 4","Single Loc","16"
"2012","Martin Luther King Adult Ctr","2101 Cecil B Moore Ave # 35","19121","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","10 to 19","Single Loc","25"
"2012","Martin Luther King Recreation","2101 Cecil B Moore Ave","19121","Verified","799951","Parks","71219004","Nature Parks And Other Similar Institutions","20 to 49","Single Loc","34"
"2012","Martinez Grocery","1752 N 20th St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","22"
"2012","Mayo, Sylvester","1223 N 29th St","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","28"
"2012","Mc Coy's Tire Svc Ctr","2323 Ridge Ave","19121","Verified","753401","Tire-Retreading & Repairing","32621201","Tire Retreading","1 to 4","Single Loc","21"
"2012","Mc Coy, Lillian","1609 N Sydenham St","19121","Verified","866106","Clergy","81311009","Religious Organizations","1 to 4","Single Loc","42"
"2012","Mc Donald Building Co","2815 Ridge Ave","19121","Verified","154213","Building Contractors","23622005","Commercial And Institutional Building Construction","1 to 4","Single Loc","15"
"2012","Meade Family Health Ctr","1600 N 18th St","19121","Verified","801104","Clinics","62111129","Offices Of Physicians (Except Mental Health Specia","5 to 9","Single Loc","42"
"2012","Meade Family Health Ctr","1800 W Oxford St","19121","Verified","809906","Health Information & Referral Programs","62199918","All Other Miscellaneous Ambulatory Health Care Ser","1 to 4","Single Loc","16"
"2012","Mecca Unisex Salon","1428 Cecil B Moore Ave","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","42"
"2012","Men & Women For Human Excllnc","1909 N 24th St","19121","Verified","839901","Drug Abuse & Addiction Info & Treatment","81331904","Other Social Advocacy Organizations","5 to 9","Single Loc","16"
"2012","Men & Women For Human Excllnc","2603 Cecil B Moore Ave","19121","Verified","839919","Charitable Institutions","81331104","Human Rights Organizations","5 to 9","Single Loc","23"
"2012","Mercado Food Market","1859 N Van Pelt St","19121","Verified","581209","","","","1 to 4","Single Loc","19"
"2012","Messiah College","2026 N Broad St","19121","Verified","822101","Schools-Universities & Colleges Academic","61131009","Colleges, Universities, And Professional Schools","5 to 9","Single Loc","42"
"2012","Messiah Drugs","2445 Ridge Ave","19121","Verified","591205","Pharmacies","45611009","Pharmacies And Drug Retailers","1 to 4","Single Loc","42"
"2012","Messick, Sarah E MD","1900 N 20th St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","17"
"2012","Metro Pcs","2239 Cecil B Moore Ave","19121","Verified","481207","Cellular Telephones (Services)","51711214","Wireless Telecommunications Carriers (Except Satel","1 to 4","Branch","18"
"2012","Michael's Used Furn & Cleanout","1427 N Bouvier St","19121","Verified","593217","Furniture-Used","45951019","Used Merchandise Retailers","1 to 4","Single Loc","15"
"2012","Miller, Dallas M","1500 N 17th St","19121","Verified","726103","Funeral Directors","81221002","Funeral Homes And Funeral Services","","Single Loc","34"
"2012","Mini-Prep Academy","1801 N 26th St","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","15"
"2012","Montage Diversity Consultants","1510 Cecil B Moore Ave # 301","19121","Verified","874899","Consultants-Business NEC","54161830","Other Management Consulting Services","1 to 4","Single Loc","15"
"2012","Montgomery Beer Distributors","1824 W Montgomery Ave","19121","Verified","518101","Beer & Ale-Wholesale","42481001","Beer And Ale Merchant Wholesalers","5 to 9","Single Loc","19"
"2012","Montgomery Townhouses","1836 N 20th St","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","5 to 9","Single Loc","42"
"2012","Mother's Touch","1904 Cecil B Moore Ave","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","16"
"2012","Mr Bravo Pizza & Grill","2310 Cecil B Moore Ave","19121","Verified","581222","Pizza","72251115","Full-Service Restaurants","5 to 9","Single Loc","17"
"2012","Mugshots Coffee House","1520 Cecil B Moore Ave","19121","Verified","581228","Coffee Shops","72251505","Snack And Nonalcoholic Beverage Bars","10 to 19","Single Loc","15"
"2012","Muhammad's Temple Of Islam","2723 W Jefferson St","19121","Verified","866107","Churches","81311008","Religious Organizations","1 to 4","Single Loc","20"
"2012","Murphy Family Auto Repair","2001 Ridge Ave","19121","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","42"
"2012","Murrys Steaks Inc","1621 Cecil B Moore Ave # 27","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","15"
"2012","Mwfhe Oxford House","2824 W Oxford St","19121","Verified","824903","Schools-Trade & Vocational","61151916","Other Technical And Trade Schools","1 to 4","Single Loc","21"
"2012","Mwfhe Somerset","1742 N Taney St","19121","Verified","805902","Convalescent Homes","62311002","Nursing Care Facilities (Skilled Nursing Facilitie","50 to 99","Single Loc","15"
"2012","My T Fine Cleaners","2432 Ridge Ave","19121","Verified","721201","Cleaners","81232002","Drycleaning And Laundry Services (Except Coin-Oper","1 to 4","Single Loc","42"
"2012","Naacp","1619 Cecil B Moore Ave","19121","Verified","839908","Human Services Organizations","81331101","Human Rights Organizations","1 to 4","Branch","42"
"2012","Nanchang Restaurant","2136 W Oxford St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","42"
"2012","National","1927 Ridge Ave","19121","Verified","762902","Appliances-Household-Major-Repairing","81141201","Appliance Repair And Maintenance","1 to 4","Single Loc","23"
"2012","New Barber's Hall","1402 W Oxford St","19121","Verified","799935","Halls & Auditoriums","71394010","Fitness And Recreational Sports Centers","10 to 19","Single Loc","42"
"2012","New Beginnings Day Care","1328 N 26th St","19121","Verified","835101","Child Care Service","62441003","Child Care Services","1 to 4","Single Loc","20"
"2012","New C & P Discount","1406 W Susquehanna Ave","19121","Verified","571929","Housewares-Retail","44912936","All Other Home Furnishings Retailers","1 to 4","Single Loc","39"
"2012","New China Taste","2400 W Norris St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","25"
"2012","New Diamond Restaurant","2950 Ridge Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","37"
"2012","New Freedom Theater Box Office","1346 N Broad St","19121","Verified","783201","Theatres-Movie","51213101","Motion Picture Theaters (Except Drive-Ins)","5 to 9","Single Loc","15"
"2012","New Jerusalem Baptist Church","2119 W Diamond St","19121","Verified","866107","Churches","81311008","Religious Organizations","5 to 9","Single Loc","40"
"2012","New Jerusalem Laura Inc","2011 W Norris St","19121","Verified","866110","Religious Organizations","81311021","Religious Organizations","1 to 4","Single Loc","17"
"2012","New League Cleaning Svc","1925 N 23rd St","19121","Verified","734902","Janitor Service","56172001","Janitorial Services","1 to 4","Single Loc","17"
"2012","Next Level Record Store","1423 Cecil B Moore Ave","19121","Verified","784102","Video Tapes & Discs-Renting & Leasing","53228205","Video Tape And Disc Rental","5 to 9","Single Loc","42"
"2012","Nick's Steaks","1507 N 33rd St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","17"
"2012","Noor Pizza","1806 W Susquehanna Ave","19121","Verified","581222","Pizza","72251115","Full-Service Restaurants","10 to 19","Single Loc","42"
"2012","North 19th Grocery Store","1821 N 19th St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","19"
"2012","North 33rd Realty","2133 N 33rd St","19121","Verified","655202","Real Estate Developers","23721005","Land Subdivision","1 to 4","Single Loc","15"
"2012","North City Congress","1438 N Broad St","19121","Verified","839998","Non-Profit Organizations","81331908","Other Social Advocacy Organizations","20 to 49","Single Loc","42"
"2012","North Philadelphia Hsng Mgmt","1621 W Master St","19121","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","5 to 9","Single Loc","20"
"2012","North-West Pharmacy Inc","2026 N 22nd St","19121","Verified","591205","Pharmacies","45611009","Pharmacies And Drug Retailers","10 to 19","Single Loc","42"
"2012","O'Day Law Assoc Attorneys","2004 N Broad St","19121","Verified","811103","Attorneys","54111002","Offices Of Lawyers","1 to 4","Single Loc","20"
"2012","Oic Human Development","1600 N 19th St","19121","Verified","839908","Human Services Organizations","81331101","Human Rights Organizations","10 to 19","Single Loc","35"
"2012","One Day At A Time Inc","1715 W Montgomery Ave","19121","Verified","839901","Drug Abuse & Addiction Info & Treatment","81331904","Other Social Advocacy Organizations","1 to 4","Single Loc","25"
"2012","One Eight Hundred Locksmith","2913 Ridge Ave","19121","Verified","769962","Locks & Locksmiths","56162204","Locksmiths","1 to 4","Single Loc","16"
"2012","Owls Nest Pizza","2010 N Broad St # 1f","19121","Verified","581222","Pizza","72251115","Full-Service Restaurants","5 to 9","Single Loc","16"
"2012","Oxford Food Shop","2801 W Oxford St","19121","Verified","541103","Convenience Stores","44513101","Convenience Retailers","1 to 4","Single Loc","17"
"2012","Oxford Market","2400 W Oxford St","19121","Verified","541101","Grocers-Delicatessen","44511001","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","17"
"2012","Pagoda Restaurant","1408 W Oxford St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","34"
"2012","Pagui Grocery","2938 W Oxford St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","21"
"2012","Palace Mission Inc","1430 N Broad St","19121","Verified","866110","Religious Organizations","81311021","Religious Organizations","1 to 4","Single Loc","17"
"2012","Parker-Johnson, Stacey Do","1900 N 20th St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","14"
"2012","Pate's Barber & TV Shop","2412 W Thompson St","19121","Verified","724101","Barbers","81211101","Barber Shops","1 to 4","Single Loc","42"
"2012","Pearl Theatre","1600 N Broad St","19121","Verified","783201","Theatres-Movie","51213101","Motion Picture Theaters (Except Drive-Ins)","5 to 9","Single Loc","20"
"2012","Pennick Funeral Home","2312 W Montgomery Ave","19121","Verified","726103","Funeral Directors","81221002","Funeral Homes And Funeral Services","1 to 4","Single Loc","42"
"2012","Pennrose","1301 N 31st St","19121","Verified","655202","Real Estate Developers","23721005","Land Subdivision","20 to 49","Single Loc","42"
"2012","Pennrose Management","3200 W Diamond St","19121","Verified","874130","Management Services","56111022","Office Administrative Services","1 to 4","Single Loc","16"
"2012","Pennrose Service Social Svc","1301 N 31st St","19121","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","10 to 19","Single Loc","22"
"2012","Pennrose The Lofts","3100 W Master St","19121","Verified","651202","Office Buildings & Parks","53112004","Lessors Of Nonresidential Buildings (Except Miniwa","1 to 4","Single Loc","20"
"2012","Pete's Barber Shop","1209 N 29th St","19121","Verified","724101","Barbers","81211101","Barber Shops","1 to 4","Single Loc","24"
"2012","Phenomenal Records","1432 Cecil B Moore Ave","19121","Verified","573608","Musical Instruments-Dealers","45914008","Musical Instrument And Supplies Retailers","1 to 4","Single Loc","21"
"2012","Phi Sigma Sigma Sorority","1427 W Diamond St","19121","Verified","864101","Fraternal Organizations","81341002","Civic And Social Organizations","1 to 4","Single Loc","33"
"2012","Phila KIXX","1776 N Broad St","19121","Verified","794102","Soccer Clubs","71121104","Sports Teams And Clubs","5 to 9","Single Loc","25"
"2012","Philadelphia District Health","1900 N 20th St","19121","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","100 to 249","Single Loc","35"
"2012","Philadelphia Housing Authority","2301 Edgley St","19121","Verified","653132","Housing Authorities","53131106","Residential Property Managers","10 to 19","Branch","42"
"2012","Philadelphia Housing Authority","2311 W Jefferson St","19121","Verified","653132","Housing Authorities","53131106","Residential Property Managers","5 to 9","Single Loc","26"
"2012","Philadelphia Housing Authority","2309 W Diamond St","19121","Verified","653132","Housing Authorities","53131106","Residential Property Managers","5 to 9","Single Loc","25"
"2012","Philadelphia Housing Authority","2500 W Norris St","19121","Verified","653132","Housing Authorities","53131106","Residential Property Managers","5 to 9","Single Loc","25"
"2012","Philadelphia Housing Authority","2303 W Norris St","19121","Verified","653132","Housing Authorities","53131106","Residential Property Managers","5 to 9","Single Loc","17"
"2012","Philadelphia Housing Authority","3218 W Susquehanna Ave","19121","Verified","653132","Housing Authorities","53131106","Residential Property Managers","1 to 4","Single Loc","26"
"2012","Philadelphia Housing Authority","2632 W Thompson St","19121","Verified","653132","Housing Authorities","53131106","Residential Property Managers","50 to 99","Single Loc","33"
"2012","Philadelphia Housing Authority","1515 Hemberger Way","19121","Verified","653132","Housing Authorities","53131106","Residential Property Managers","1 to 4","Single Loc","33"
"2012","Philadelphia Housing Authority","1710 N Croskey St","19121","Verified","653132","Housing Authorities","53131106","Residential Property Managers","20 to 49","Single Loc","42"
"2012","Philadelphia Management","1500 N 15th St","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","1 to 4","Single Loc","21"
"2012","Philadelphia Monument Co","2143 N 18th St","19121","Verified","328104","Monuments-Manufacturers","32799107","Cut Stone And Stone Product Manufacturing","10 to 19","Single Loc","15"
"2012","Philadelphia Pest Control Svc","1515 Hemberger Way","19121","Verified","734201","Pest Control","56171009","Exterminating And Pest Control Services","1 to 4","Single Loc","16"
"2012","Philadelphia Police 22nd-23rd","1747 N 17th St","19121","Verified","922104","Police Departments","92212003","Police Protection","100 to 249","Single Loc","38"
"2012","Philadelphia Travelers Mc","2063 Ridge Ave","19121","Verified","864108","Clubs","81341004","Civic And Social Organizations","1 to 4","Single Loc","42"
"2012","Philli Central Food","1643 W Diamond St","19121","Verified","514101","Food Products (Whls)","42442005","Packaged Frozen Food Merchant Wholesalers","1 to 4","Single Loc","23"
"2012","Philly Food Market","1432 W Master St","19121","Verified","541101","Grocers-Delicatessen","44511001","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","26"
"2012","Picky Pet Supply Store","2028 N 17th St","19121","Verified","599930","Pet Shops","45991003","Pet And Pet Supplies Retailers","1 to 4","Single Loc","17"
"2012","Pieces Of The Puzzle Learning","2316 Cecil B Moore Ave","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","18"
"2012","Pippen David","1900 Cecil B Moore Ave","19121","Verified","171117","Air Conditioning Contractors & Systems","23822002","Plumbing, Heating, And Air-Conditioning Contractor","1 to 4","Single Loc","16"
"2012","Play & Learn Child Care Ctr","2118 N Van Pelt St","19121","Verified","835101","Child Care Service","62441003","Child Care Services","10 to 19","Single Loc","25"
"2012","Plaza Pizza","1600 N Broad St # 10b","19121","Verified","581222","Pizza","72251115","Full-Service Restaurants","20 to 49","Single Loc","19"
"2012","Plumbing Works","2035 N 29th St","19121","Verified","171105","Plumbing Contractors","23822025","Plumbing, Heating, And Air-Conditioning Contractor","1 to 4","Single Loc","15"
"2012","Point Breeze Deli","1800 N 23rd St","19121","Verified","518101","Beer & Ale-Wholesale","42481001","Beer And Ale Merchant Wholesalers","1 to 4","Single Loc","30"
"2012","Police Athletic League","1845 N 23rd St","19121","Verified","869905","Athletic Organizations","81399005","Other Similar Organizations (Except Business, Prof","1 to 4","Single Loc","38"
"2012","Pony Express","1431 Cecil B Moore Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","18"
"2012","Pop-A-Nugget","1621 Cecil B Moore Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","15"
"2012","Posh Beauty Salon","1211 N 29th St","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","16"
"2012","Prince Of Peace","1844 N 32nd St","19121","Verified","839919","Charitable Institutions","81331104","Human Rights Organizations","1 to 4","Single Loc","15"
"2012","Project Home","2826 W Diamond St","19121","Verified","152112","Home Builders","23611506","New Single-Family Housing Construction (Except For","1 to 4","Single Loc","15"
"2012","Prolific Praise Worship Ctr","2122 W Diamond St","19121","Verified","508736","Sprinklers-Garden & Lawn-Wholesale","42385065","Service Establishment Equipment And Supplies Merch","1 to 4","Single Loc","15"
"2012","Psychoanalytic Center","3810 Mount Pleasant Dr","19121","Verified","862101","Professional Organizations","81392006","Professional Organizations","5 to 9","Single Loc","22"
"2012","Q The Tire Doctor","1961 1965 N 29 St","19121","Verified","553123","Tire-Dealers-Retail","44134001","Tire Dealers","1 to 4","Single Loc","15"
"2012","Qdoba Mexican Grill","1600 N Broad St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","20 to 49","Branch","20"
"2012","Quality Community Health Care","2300 W Master St","19121","Verified","874242","Health Care Management","54161110","Administrative Management And General Management C","5 to 9","Single Loc","29"
"2012","R M Shoemaker Co","1600 W Montgomery Ave","19121","Verified","871210","Building Construction-Consultants","54131010","Architectural Services","1 to 4","Single Loc","15"
"2012","Rainbow Electric","1905 N 20th St","19121","Verified","173101","Electric Contractors","23821007","Electrical Contractors And Other Wiring Installati","1 to 4","Single Loc","16"
"2012","Rapid Security Solutions","2700 Ridge Ave","19121","Verified","769962","Locks & Locksmiths","56162204","Locksmiths","1 to 4","Single Loc","15"
"2012","Reading Rainbow Learning Ctr","2632 Cecil B Moore Ave","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","19"
"2012","Reads","N 24th Street & Wallace St","19121","Verified","874825","Educational Consultants","61171012","Educational Support Services","1 to 4","Single Loc","42"
"2012","Reads Inc","1700 W Thompson St","19121","Verified","874825","Educational Consultants","61171012","Educational Support Services","1 to 4","Single Loc","33"
"2012","Remark Investment Group Iv LLC","2020 N Woodstock St","19121","Verified","621111","Investments","52391001","Miscellaneous Intermediation","1 to 4","Single Loc","15"
"2012","Renees Catering","1920 N 27th St","19121","Verified","581212","Caterers","72232001","Caterers","5 to 9","Single Loc","15"
"2012","Resources For Human Devmnt","1981 N Woodstock St","19121","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","20 to 49","Single Loc","42"
"2012","Rezro Inc","2914 W Norris St","19121","Verified","609903","Check Cashing Service","52232003","Financial Transactions Processing, Reserve, And Cl","1 to 4","Single Loc","20"
"2012","Rezro Inc","2801 Cecil B Moore Ave","19121","Verified","609903","Check Cashing Service","52232003","Financial Transactions Processing, Reserve, And Cl","1 to 4","Single Loc","20"
