"Version Year","Company Name","Address","ZIP Code","Record Type","Primary SIC Code","Primary SIC Description","Primary NAICS","Primary NAICS Description","Location Employee Size Range","Location Type","Years In Database"
"2012","A M Electric Inc","3111 Morse St","19121","Verified","173101","Electric Contractors","23821007","Electrical Contractors And Other Wiring Installati","1 to 4","Single Loc","15"
"2012","Abeokuta Club USA Canada Inc","2219 Ridge Ave","19121","Verified","864108","Clubs","81341004","Civic And Social Organizations","1 to 4","Single Loc","16"
"2012","Academic Center-Early Success","1801 N 26th St","19121","Verified","835101","Child Care Service","62441003","Child Care Services","1 to 4","Single Loc","19"
"2012","Ace Cash Express","2129 W Diamond St","19121","Verified","614113","Payday Loans","52229111","Consumer Lending","1 to 4","Branch","38"
"2012","Ace Check Exchange Inc","2235 Cecil B Moore Ave","19121","Verified","609903","Check Cashing Service","52232003","Financial Transactions Processing, Reserve, And Cl","1 to 4","Single Loc","42"
"2012","Ace Discount","2135 W Diamond St","19121","Verified","508702","Beauty Salons-Equipment & Supplies (Whls)","42385091","Service Establishment Equipment And Supplies Merch","5 to 9","Single Loc","33"
"2012","Acts Christian Transitional","1429 N Newkirk St","19121","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","5 to 9","Single Loc","18"
"2012","Acts Of The Apostle Church","1400 N Newkirk St","19121","Verified","866107","Churches","81311008","Religious Organizations","20 to 49","Single Loc","42"
"2012","Acts Recovery House","1428 N 28th St","19121","Verified","839901","Drug Abuse & Addiction Info & Treatment","81331904","Other Social Advocacy Organizations","5 to 9","Single Loc","25"
"2012","Ad Vantage Media Group","1220 N Broad St","19121","Verified","733603","Graphic Designers","54143006","Graphic Design Services","1 to 4","Single Loc","16"
"2012","Adam Analysis & Logic LLC","2111 W Master St","19121","Verified","865101","Political Organizations","81394003","Political Organizations","1 to 4","Single Loc","16"
"2012","Adelaide's Variety Shop","1704 Cecil B Moore Ave","19121","Verified","593205","Clothing-Used","45951013","Used Merchandise Retailers","1 to 4","Single Loc","26"
"2012","Adjidja African Hair Braiding","1230 N Broad St","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","26"
"2012","Advanced Transportation Co","1445 N 32nd St","19121","Verified","421401","Movers","48411009","General Freight Trucking, Local","20 to 49","Branch","42"
"2012","Afifa","1422 W Susquehanna Ave","19121","Verified","533101","Variety Stores","45521903","All Other General Merchandise Retailers","1 to 4","Single Loc","17"
"2012","Airbrush Underground","1849 N Croskey St","19121","Verified","395298","Lead Pencils Crayons/Artists Mtrl (Mfrs)","33994008","Office Supplies (Except Paper) Manufacturing","1 to 4","Single Loc","17"
"2012","Albert F Sulla Restaurant","2101 W Susquehanna Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","34"
"2012","All Season Deli","1216 N Broad St","19121","Verified","581209","","","","1 to 4","Single Loc","20"
"2012","Alliance For Progress Charter","1821 Cecil B Moore Ave","19121","Verified","821103","Schools","61111007","Elementary And Secondary Schools","20 to 49","Single Loc","42"
"2012","Alliance Of Black Social Wrkrs","1924 W Diamond St","19121","Verified","863101","Labor Organizations","81393001","Labor Unions And Similar Labor Organizations","1 to 4","Single Loc","25"
"2012","AME Union Church Credit Union","1614 W Jefferson St","19121","Verified","606102","Federally Chartered Credit Unions","52213006","Credit Unions","5 to 9","Single Loc","38"
"2012","American Legion","1718 N 24th St","19121","Verified","864102","Veterans' & Military Organizations","81341003","Civic And Social Organizations","1 to 4","Branch","20"
"2012","Amos Playground","1817 N 16th St","19121","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","10 to 19","Single Loc","42"
"2012","Andrew H Lawson Co","2927 W Thompson St","19121","Verified","275202","Printers (Mfrs)","32311109","Commercial Printing (Except Screen And Books)","10 to 19","Single Loc","26"
"2012","Andros, David MD","1529 N 17th St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","19"
"2012","Anns Nails","2234 Ridge Ave","19121","Verified","723102","Manicuring","81211302","Nail Salons","1 to 4","Single Loc","19"
"2012","Arch Street United Church","1817 N Gratz St","19121","Verified","809905","Health & Welfare Agencies","62199915","All Other Miscellaneous Ambulatory Health Care Ser","1 to 4","Single Loc","20"
"2012","Armstrong & Manes Inc","2317 W Thompson St","19121","Verified","873202","Economic Research & Analysis","54191004","Marketing Research And Public Opinion Polling","5 to 9","Single Loc","35"
"2012","Art Sanctuary","1801 W Diamond St","19121","Verified","841202","Arts Organizations & Information","71211004","Museums","1 to 4","Single Loc","42"
"2012","Ashanti's Hair Design","2734 Ridge Ave","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","24"
"2012","Atelier Art Storage LLC","1330 N 30th St","19121","Verified","422503","Storage-Household & Commercial","53113001","Lessors Of Miniwarehouses And Self-Storage Units","1 to 4","Single Loc","19"
"2012","Athletic Recreation Ctr","1400 N 26th St","19121","Verified","799701","Recreation Centers","71394015","Fitness And Recreational Sports Centers","1 to 4","Single Loc","42"
"2012","Atlas Insurance","1428 N Broad St","19121","Verified","738911","License Services","56149904","All Other Business Support Services","10 to 19","Single Loc","42"
"2012","Avant Guard Locksmith","2227 W Berks St","19121","Verified","769962","Locks & Locksmiths","56162204","Locksmiths","1 to 4","Single Loc","15"
"2012","Avl Locksmith","2417 Ridge Ave","19121","Verified","769962","Locks & Locksmiths","56162204","Locksmiths","1 to 4","Single Loc","15"
"2012","Avon Products Inc","1248 N Broad St","19121","Verified","599992","Cosmetics & Perfumes-Retail","45612001","Cosmetics, Beauty Supplies, And Perfume Retailers","1 to 4","Branch","26"
"2012","B & G Auto Tags","1351 N 29th St","19121","Verified","729954","Vehicle & Drivers Licensing Services","56199022","All Other Support Services","1 to 4","Single Loc","22"
"2012","Baitultah","2447 Turner St","19121","Verified","594133","Fishing Bait","45911017","Sporting Goods Retailers","1 to 4","Single Loc","14"
"2012","Baker Funeral Home LTD","2008 N Broad St","19121","Verified","726105","Funeral Plans (Pre-Arranged)","81221005","Funeral Homes And Funeral Services","5 to 9","Single Loc","42"
"2012","Ballard's Billiard Ctr","2004 W Columbia Ave","19121","Verified","799912","Billiard Parlors","61162003","Sports And Recreation Instruction","1 to 4","Single Loc","33"
"2012","Bank Of America","1600 N Broad St # 11","19121","Verified","602101","Banks","52211002","Commercial Banking","10 to 19","Branch","20"
"2012","Barney's Super Market","2449 Ridge Ave","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","42"
"2012","Bavarian Classics","2700 W Diamond St","19121","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","29"
"2012","Beale Flowers-The Original","1823 N 31st St","19121","Verified","594712","Gift Shops","45942013","Gift, Novelty, And Souvenir Retailers","1 to 4","Single Loc","42"
"2012","Beech Capital Venture Corp","1510 Cecil B Moore Ave","19121","Verified","621109","Investment Bankers","52315001","Investment Banking And Securities Intermediation","1 to 4","Single Loc","17"
"2012","Beech Interplex Inc","1510 Cecil B Moore Ave # 300","19121","Verified","999966","Federal Government Contractors","99999005","Unclassified Establishments","1 to 4","Single Loc","15"
"2012","Bella's Breakfast & Lunch","2159 Ridge Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","23"
"2012","Bellamy's Auto","1339 N Marston St","19121","Verified","551103","","","","1 to 4","Single Loc","15"
"2012","Bennu Realty Group LLC","2022 Ridge Ave","19121","Verified","628205","Financial Planning Consultants","52394009","Portfolio Management And Investment Advice","1 to 4","Single Loc","16"
"2012","Bethany Child Care Ctr","1910 W Diamond St","19121","Verified","835101","Child Care Service","62441003","Child Care Services","10 to 19","Single Loc","39"
"2012","Bio-Medical Applications","1241 N Taney St","19121","Verified","809913","Medical & Surgical Svc Organizations","62199930","All Other Miscellaneous Ambulatory Health Care Ser","20 to 49","Branch","34"
"2012","Bio-Medical Applications","1241 N Taney St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","21"
"2012","Bloodmoney Records Corp","1402 N 30th St","19121","Verified","738999","Business Services NEC","56199001","All Other Support Services","1 to 4","Single Loc","15"
"2012","Bobby's Barber Shop","2925 W Diamond St","19121","Verified","724101","Barbers","81211101","Barber Shops","1 to 4","Single Loc","31"
"2012","Boot's Coin Op Laundromat","2308 Cecil B Moore Ave","19121","Verified","721501","Laundries-Self Service","81231001","Coin-Operated Laundries And Drycleaners","1 to 4","Single Loc","24"
"2012","Boykin, Gregory E","1827 N Judson St","19121","Verified","866106","Clergy","81311009","Religious Organizations","1 to 4","Single Loc","25"
"2012","Bp Food Shop","1840 Ridge Ave","19121","Verified","554101","Service Stations-Gasoline & Oil","45712003","Other Gasoline Stations","1 to 4","Branch","41"
"2012","Bravo Mini Market","1646 N 29th St","19121","Verified","541103","Convenience Stores","44513101","Convenience Retailers","1 to 4","Single Loc","15"
"2012","Brewerytown Development Corp","3000 W Master St","19121","Verified","152139","Remodeling & Repairing Building Contractors","23611823","Residential Remodelers","1 to 4","Single Loc","19"
"2012","Brewerytown Sharswood Cmnty","2514 Stewart St","19121","Verified","861102","Associations","81391002","Business Associations","1 to 4","Single Loc","17"
"2012","Brian's Seafood","1901 N 27th St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","15"
"2012","Broad & Diamond Bp","2040 N Broad St","19121","Verified","554101","Service Stations-Gasoline & Oil","45712003","Other Gasoline Stations","1 to 4","Branch","20"
"2012","Broad Wellness & Chiro Ctr","1248 N Broad St","19121","Verified","809921","Wellness Programs","62199952","All Other Miscellaneous Ambulatory Health Care Ser","1 to 4","Single Loc","15"
"2012","Brothers Corner","2012 Ridge Ave","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","20"
"2012","Brothers Inc","1523 N 20th St","19121","Verified","174101","Masonry Contractors","23814006","Masonry Contractors","1 to 4","Single Loc","16"
"2012","Building Assets Inc","1941 N Gratz St","19121","Verified","653118","Real Estate","53121003","Offices Of Real Estate Agents And Brokers","5 to 9","Single Loc","15"
"2012","Butler Tutoring","1723 N Willington St","19121","Verified","829909","Tutoring","61169102","Exam Preparation And Tutoring","1 to 4","Single Loc","15"
"2012","C & J Communication","2242 Ridge Ave","19121","Verified","489903","Communications","51781001","All Other Telecommunications","1 to 4","Single Loc","15"
"2012","C Food Market","2440 W Norris St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","18"
"2012","Calcutta House","1221 N 19th St","19121","Verified","805909","Personal Care Homes","62311019","Nursing Care Facilities (Skilled Nursing Facilitie","5 to 9","Single Loc","21"
"2012","Camp Shiloh","1500 W Master St # 34","19121","Verified","703203","Camps","72121403","Recreational And Vacation Camps (Except Campground","10 to 19","Single Loc","18"
"2012","Carandang-Pani, Norma H MD","1900 N 20th St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","17"
"2012","Carelas Pch & Assisted Lvng","1437 N 28th St","19121","Verified","836105","Residential Care Homes","62331206","Assisted Living Facilities For The Elderly","5 to 9","Single Loc","42"
"2012","Cecil B Moore Comm Foundation","3033 W Sedgley Ave","19121","Verified","873303","Foundation-Educ Philanthropic Research","54172006","Research And Development In The Social Sciences An","1 to 4","Single Loc","17"
"2012","Cecil B Moore Grocery","2604 Cecil B Moore Ave","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","21"
"2012","Cecil B Moore Library","2320 Cecil B Moore Ave","19121","Verified","823104","City Government-Libraries","51921001","Libraries And Archives","5 to 9","Branch","33"
"2012","Cecil B Moore Village","1614 N 16th St","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","1 to 4","Single Loc","28"
"2012","Cecil B Moore Village Inc","1601 W Oxford St","19121","Verified","653120","Real Estate Buyers & Brokers","53131103","Residential Property Managers","1 to 4","Single Loc","17"
"2012","Cedar Grove Museum","Lansdowne Dr","19121","Verified","841201","Museums","71211001","Museums","1 to 4","Single Loc","24"
"2012","Cell Phone Accessories Depot","1600 N Broad St","19121","Verified","481207","Cellular Telephones (Services)","51711214","Wireless Telecommunications Carriers (Except Satel","1 to 4","Single Loc","15"
"2012","Cell Phone City","1708 N 22nd St","19121","Verified","599902","Cellular Telephones-Equipment & Supls","44921035","Electronics And Appliance Retailers","1 to 4","Single Loc","15"
"2012","Charles Gratz Fire Protctn Co","Oxford St","19121","Verified","506308","Fire Alarm Systems (Whls)","42361032","Electrical Apparatus And Equipment, Wiring Supplie","5 to 9","Single Loc","15"
"2012","Charlie's Country Ribs","2528 W Diamond St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","5 to 9","Single Loc","29"
"2012","Checkers Drive-In Restaurant","1208 N Broad St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","20 to 49","Branch","31"
"2012","Cherry's Beauty Salon","2224 W Montgomery Ave","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","42"
"2012","China Bowl","1640 W Susquehanna Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","21"
"2012","China House","1430 Cecil B Moore Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","24"
"2012","China Lotus Restaurant","1301 N 29th St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","35"
"2012","Choice Management","2221 W Berks St","19121","Verified","874130","Management Services","56111022","Office Administrative Services","5 to 9","Single Loc","19"
"2012","Chris Born Agency","1421 W Susquehanna Ave","19121","Verified","641112","Insurance","52421001","Insurance Agencies And Brokerages","1 to 4","Single Loc","16"
"2012","Christene Nail Salon","2302 Cecil B Moore Ave","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","22"
"2012","Church Of Advocate","2121 N Gratz St","19121","Verified","866107","Churches","81311008","Religious Organizations","1 to 4","Single Loc","42"
"2012","Cinnamon Jade","1222 N 29th St","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","30"
"2012","Cisse Tounkara Hair Braiding","2221 Ridge Ave","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","42"
"2012","City Food Market","1445 N 19th St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","20"
"2012","City View Pizza","1434 Cecil B Moore Ave # A","19121","Verified","581222","Pizza","72251115","Full-Service Restaurants","5 to 9","Single Loc","19"
"2012","Clara Baldwin Manor","2600 W Susquehanna Ave","19121","Verified","805904","Retirement Communities & Homes","62331101","Continuing Care Retirement Communities","5 to 9","Single Loc","33"
"2012","Clark Roofing Co","1537 W Thompson St","19121","Verified","176109","Roofing Contractors","23816014","Roofing Contractors","1 to 4","Single Loc","15"
"2012","Cleveland Waters","2608 Cecil B Moore Ave","19121","Verified","593217","Furniture-Used","45951019","Used Merchandise Retailers","1 to 4","Single Loc","42"
"2012","Clip Joint Salon","1609 N 29th St","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","17"
"2012","Cobra City Check Cashing","2101 W Susquehanna Ave","19121","Verified","609903","Check Cashing Service","52232003","Financial Transactions Processing, Reserve, And Cl","1 to 4","Single Loc","23"
"2012","College Girard","2101 N College Ave","19121","Verified","822101","Schools-Universities & Colleges Academic","61131009","Colleges, Universities, And Professional Schools","10 to 19","Single Loc","14"
"2012","Collins, Henry","1428 Cecil B Moore Ave","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","15"
"2012","Columbia Deli","1634 Cecil B Moore Ave","19121","Verified","581209","","","","1 to 4","Single Loc","17"
"2012","Columbia Money Loan Office Inc","1426 Cecil B Moore Ave","19121","Verified","593229","Pawnbrokers","52229915","International, Secondary Market, And All Other Non","1 to 4","Single Loc","42"
"2012","Community Concern Ctr","2721 Cecil B Moore Ave","19121","Verified","835101","Child Care Service","62441003","Child Care Services","20 to 49","Single Loc","42"
"2012","Community Food Market","2901 W Oxford St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","42"
"2012","Community Partnership School","1936 N Judson St","19121","Verified","821103","Schools","61111007","Elementary And Secondary Schools","20 to 49","Single Loc","16"
"2012","Compass North Group","1832 N 18th St","19121","Verified","506324","Burglar Alarm Systems (Whls)","42361007","Electrical Apparatus And Equipment, Wiring Supplie","1 to 4","Single Loc","17"
"2012","Complete Auto Repair Ctr","1250 N Carlisle St","19121","Verified","514502","Candy & Confectionery-Brokers (Whls)","42512052","Wholesale Trade Agents And Brokers","5 to 9","Single Loc","16"
"2012","Comprehensive Day Care Ctr","3001 W Berks St","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","20"
"2012","Comprehensive Day Care Ctr","18 & E Oxford St","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","15"
"2012","Compro Tax","1600 Cecil B Moore Ave","19121","Verified","729101","Tax Return Preparation & Filing","54121301","Tax Preparation Services","5 to 9","Single Loc","23"
"2012","Congressman Robert Nc Nix Hms","1418 N 15th St","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","1 to 4","Single Loc","42"
"2012","Cookies & Cream","2227 W Berks St","19121","Verified","581203","Ice Cream Parlors","72251512","Snack And Nonalcoholic Beverage Bars","5 to 9","Single Loc","16"
"2012","Corrections Dept Community","1628 N 15th St","19121","Verified","922302","State Govt-Correctional Institutions","92214002","Correctional Institutions","10 to 19","Branch","42"
"2012","Crab Co","1901 N 27th St","19121","Verified","421401","Movers","48411009","General Freight Trucking, Local","5 to 9","Single Loc","16"
"2012","Craig's Laundromat","2160 N 19th St","19121","Verified","721101","Laundries","81232001","Drycleaning And Laundry Services (Except Coin-Oper","1 to 4","Single Loc","15"
"2012","Curls","1757 N Newkirk St","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","15"
"2012","D & J Hardware","1525 Cecil B Moore Ave","19121","Verified","525104","Hardware-Retail","44414005","Hardware Retailers","1 to 4","Single Loc","42"
"2012","D'Zert Club Inc","1600 Cecil B Moore Ave","19121","Verified","864108","Clubs","81341004","Civic And Social Organizations","5 to 9","Single Loc","23"
"2012","Dale Corp","1943 W Master St","19121","Verified","874104","Construction Management","23799012","Other Heavy And Civil Engineering Construction","5 to 9","Single Loc","16"
"2012","Darryl Turner Grocery","1753 N 21st St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","31"
"2012","David's Refrigeration Svc","1615 N Sydenham St","19121","Verified","171117","Air Conditioning Contractors & Systems","23822002","Plumbing, Heating, And Air-Conditioning Contractor","1 to 4","Single Loc","26"
"2012","Deli Grocery","2027 N 16th St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","15"
"2012","Devine Light","2518 Cecil B Moore Ave","19121","Verified","866110","Religious Organizations","81311021","Religious Organizations","5 to 9","Single Loc","17"
"2012","Diamond Check Cashing","2240 Ridge Ave","19121","Verified","609903","Check Cashing Service","52232003","Financial Transactions Processing, Reserve, And Cl","1 to 4","Single Loc","17"
"2012","Diamond Park","1700 W Susquehanna Ave # 17","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","5 to 9","Single Loc","42"
"2012","Divine Creations Inc","1732 N Newkirk St","19121","Verified","507405","Solar Energy Equipment-Wholesale","42372032","Plumbing And Heating Equipment And Supplies (Hydro","1 to 4","Single Loc","15"
"2012","Dodge City","US Highway 130","19121","Verified","751404","Automobile Leasing","53211105","Passenger Car Rental","5 to 9","Single Loc","17"
"2012","Dollar General","2815 Ridge Ave","19121","Verified","533101","Variety Stores","45521903","All Other General Merchandise Retailers","1 to 4","Branch","15"
"2012","Dollar Way","2244 Ridge Ave","19121","Verified","539901","General Merchandise-Retail","45521908","All Other General Merchandise Retailers","1 to 4","Single Loc","25"
"2012","Domenics Fish Market","2842 Cecil B Moore Ave","19121","Verified","514601","Seafood-Wholesale","42446002","Fish And Seafood Merchant Wholesalers","5 to 9","Single Loc","18"
"2012","Dowling's Palace","1310 N Broad St","19121","Verified","581223","","","","1 to 4","Single Loc","37"
"2012","Dragon Express","2400 Ridge Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","26"
"2012","Draught Horse Restaurant & Pub","1431 Cecil B Moore Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","20 to 49","Single Loc","22"
"2012","Drews Iron & Fencing Svc","2001 N 19th St","19121","Verified","503903","Fence (Whls)","42339013","Other Construction Material Merchant Wholesalers","5 to 9","Single Loc","42"
"2012","Drivecentral LLC","2409 Turner St","19121","Verified","829902","Driving Instruction","61169201","Automobile Driving Schools","1 to 4","Single Loc","15"
"2012","Dunkin' Donuts","1420 Cecil B Moore Ave # A","19121","Verified","546105","Doughnuts","72251510","Snack And Nonalcoholic Beverage Bars","10 to 19","Branch","19"
"2012","Dupree Funeral Home Inc","2809 W Diamond St","19121","Verified","726103","Funeral Directors","81221002","Funeral Homes And Funeral Services","","Single Loc","23"
"2012","Dupree Funeral Home Inc","2809 W Diamond St","19121","Verified","726103","Funeral Directors","81221002","Funeral Homes And Funeral Services","1 to 4","Single Loc","42"
"2012","Duran Grocery","1754 N 27th St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","16"
"2012","Dynamic Discount","1410 W Susquehanna Ave","19121","Verified","531104","Retail Shops","45511003","Department Stores","1 to 4","Single Loc","19"
"2012","E Z Dollar Plus","1628 Cecil B Moore Ave","19121","Verified","533101","Variety Stores","45521903","All Other General Merchandise Retailers","1 to 4","Single Loc","16"
"2012","E-Glam Pharmacy","1412 W Susquehanna Ave","19121","Verified","591205","Pharmacies","45611009","Pharmacies And Drug Retailers","1 to 4","Single Loc","42"
"2012","Eastern Electrical Liquidators","1511 N 26th St","19121","Verified","561102","Salvage & Surplus Merchandise","45811003","Clothing And Clothing Accessories Retailers","5 to 9","Single Loc","42"
"2012","Eatible Delights Catering","2338 Ridge Ave","19121","Verified","581212","Caterers","72232001","Caterers","10 to 19","Single Loc","22"
"2012","Ebauche En-Vogue Hair Salon","3200 W Oxford St","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","5 to 9","Single Loc","27"
"2012","Eburuoh, Rita N MD","1900 N 20th St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","17"
"2012","Edge Avenue North","1601 N 15th St","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","20 to 49","Single Loc","19"
"2012","Edwards, Lena M","1900 N 20th St","19121","Verified","804939","Pharmacists","62133002","Offices Of Mental Health Practitioners (Except Phy","","Single Loc","17"
"2012","Eight Diamonds Town Houses","2028 W Norris St","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","5 to 9","Single Loc","24"
"2012","Elbaum, Adam","1716 Monument St","19121","Verified","737401","Data Processing Service","51821008","Computing Infrastructure Providers, Data Processin","5 to 9","Single Loc","15"
"2012","Ella's House Of Beauty","1800 N 22nd St","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","25"
"2012","Elmhurst Metered Appliance Inc","1837 N Gratz St","19121","Verified","721501","Laundries-Self Service","81231001","Coin-Operated Laundries And Drycleaners","1 to 4","Single Loc","42"
"2012","Eloquenx","1455 N Hollywood St","19121","Verified","738912","Call Centers","56142202","Telemarketing Bureaus And Other Contact Centers","5 to 9","Single Loc","16"
"2012","Epiphany Fellowship","1632 W Diamond St","19121","Verified","839998","Non-Profit Organizations","81331908","Other Social Advocacy Organizations","1 to 4","Single Loc","42"
"2012","Equinox Management & Constr","1535 N Sydenham St","19121","Verified","152103","General Contractors","23611505","New Single-Family Housing Construction (Except For","1 to 4","Single Loc","15"
"2012","Estinal Grocery","1959 N 23rd St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","15"
