"Version Year","Company Name","Address","ZIP Code","Record Type","Primary SIC Code","Primary SIC Description","Primary NAICS","Primary NAICS Description","Location Employee Size Range","Location Type","Years In Database"
"2017","Mecca Unisex Salon","1428 Cecil B Moore Ave","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","11"
"2017","Medina Mccurdy, Monica P","1845 N 23rd St","19121","Verified","804920","Physicians Assistants","62139932","Offices Of All Other Miscellaneous Health Practiti","1 to 4","Single Loc","11"
"2017","Men & Woman For Human Excllnc","2630 Cecil B Moore Ave","19121","Verified","833102","Vocational Rehabilitation Services","62431009","Vocational Rehabilitation Services","10 to 19","Single Loc","14"
"2017","Men & Women For Human Excllnc","1634 W Master St # 40","19121","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","10 to 19","Single Loc","12"
"2017","Men & Women For Human Excllnc","2603 Cecil B Moore Ave","19121","Verified","808201","Home Health Service","62161001","Home Health Care Services","5 to 9","Single Loc","23"
"2017","Men & Women For Human Excllnce","2600 Cecil B Moore Ave","19121","Verified","839908","Human Services Organizations","81331101","Human Rights Organizations","5 to 9","Single Loc","18"
"2017","Mercado Food Market","1859 N Van Pelt St","19121","Verified","581209","","","","1 to 4","Single Loc","18"
"2017","Metro Pcs","2239 Cecil B Moore Ave","19121","Verified","481207","Cellular Telephones (Services)","51711214","Wireless Telecommunications Carriers (Except Satel","1 to 4","Branch","17"
"2017","Michael's Used Furn & Cleanout","1427 N Bouvier St","19121","Verified","593217","Furniture-Used","45951019","Used Merchandise Retailers","1 to 4","Single Loc","15"
"2017","Miracle Moments Early Learning","1601 W Susquehanna Ave","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","12"
"2017","Mitchell's Business Solutions","1610 Cecil B Moore Ave","19121","Verified","729101","Tax Return Preparation & Filing","54121301","Tax Preparation Services","1 to 4","Single Loc","15"
"2017","Montgomery Beer Distributors","1824 W Montgomery Ave","19121","Verified","518101","Beer & Ale-Wholesale","42481001","Beer And Ale Merchant Wholesalers","5 to 9","Single Loc","19"
"2017","Moore William B Manor","1999 Ridge Ave","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","5 to 9","Single Loc","22"
"2017","Mr Bravo Pizza & Grill","2310 Cecil B Moore Ave","19121","Verified","581222","Pizza","72251115","Full-Service Restaurants","5 to 9","Single Loc","17"
"2017","Muhammad's Temple-Islam","2725 W Jefferson St","19121","Verified","866114","Mosques","81311015","Religious Organizations","1 to 4","Single Loc","18"
"2017","Murphy Family Auto Repair","2001 Ridge Ave","19121","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","32"
"2017","My T Fine Cleaners","2432 Ridge Ave","19121","Verified","721201","Cleaners","81232002","Drycleaning And Laundry Services (Except Coin-Oper","1 to 4","Single Loc","42"
"2017","Nanchang Restaurant","2136 W Oxford St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","42"
"2017","Nasir's Bbq","2159 Ridge Ave","19121","Verified","581224","","","","5 to 9","Single Loc","10"
"2017","Nest Arms Temple","1528 N Carlisle St","19121","Verified","866112","Synagogues","81311026","Religious Organizations","5 to 9","Single Loc","12"
"2017","New Barber's Hall","1402 W Oxford St","19121","Verified","799935","Halls & Auditoriums","71394010","Fitness And Recreational Sports Centers","10 to 19","Single Loc","42"
"2017","New China Taste","2400 W Norris St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","25"
"2017","New Creations Of Life","2143 N Woodstock St","19121","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","10 to 19","Single Loc","14"
"2017","New Diamond Restaurant","2950 Ridge Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","37"
"2017","North 19th Grocery Store","1821 N 19th St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","19"
"2017","North 33rd Realty","2133 N 33rd St","19121","Verified","655202","Real Estate Developers","23721005","Land Subdivision","5 to 9","Single Loc","15"
"2017","North Central Victim Svc","1722 Cecil B Moore Ave","19121","Verified","839998","Non-Profit Organizations","81331908","Other Social Advocacy Organizations","1 to 4","Single Loc","20"
"2017","Northeast Treatment","3133 Ridge Ave","19121","Verified","839999","Social Services NEC","81331909","Other Social Advocacy Organizations","50 to 99","Single Loc","11"
"2017","O'Day Law Assoc Attorneys","2004 N Broad St","19121","Verified","811103","Attorneys","54111002","Offices Of Lawyers","5 to 9","Single Loc","20"
"2017","Oic Human Development","1600 N 19th St","19121","Verified","839908","Human Services Organizations","81331101","Human Rights Organizations","10 to 19","Single Loc","35"
"2017","One Day At A Time Inc","1715 W Montgomery Ave","19121","Verified","839901","Drug Abuse & Addiction Info & Treatment","81331904","Other Social Advocacy Organizations","1 to 4","Single Loc","25"
"2017","One Helping Another","2429 W Montgomery Ave","19121","Verified","808201","Home Health Service","62161001","Home Health Care Services","10 to 19","Single Loc","10"
"2017","Oxford Village Apartments","1612 N 15th St","19121","Verified","702106","Student Housing","72131009","Rooming And Boarding Houses, Dormitories, And Work","10 to 19","Single Loc","19"
"2017","Park West LLC","1509 W Master St","19121","Verified","653118","Real Estate","53121003","Offices Of Real Estate Agents And Brokers","5 to 9","Single Loc","11"
"2017","Parker-Johnson, Stacey W Do","1900 N 20th St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","14"
"2017","Partner LP","1238 N 28th St","19121","Verified","655202","Real Estate Developers","23721005","Land Subdivision","5 to 9","Single Loc","11"
"2017","Pate's Barber & TV Shop","2412 W Thompson St","19121","Verified","724101","Barbers","81211101","Barber Shops","1 to 4","Single Loc","42"
"2017","Patterson Transportation Svc","2035 N 29th St","19121","Verified","478977","Transportation","48821008","Support Activities For Rail Transportation","10 to 19","Single Loc","12"
"2017","Pazzo Pazzo Pizza","1614 Cecil B Moore Ave # 1","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","10"
"2017","Penn-Ellington, Lola","1717 N Croskey St","19121","Verified","832282","Counselors","62419036","Other Individual And Family Services","1 to 4","Single Loc","11"
"2017","Pennick Funeral Home","2312 W Montgomery Ave","19121","Verified","726103","Funeral Directors","81221002","Funeral Homes And Funeral Services","1 to 4","Single Loc","42"
"2017","Pennrose Management","1301 N 31st St","19121","Verified","655202","Real Estate Developers","23721005","Land Subdivision","20 to 49","Single Loc","19"
"2017","Pennrose Service Co","3226 Clifford St","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","5 to 9","Single Loc","13"
"2017","Pentecostal Assembly-Jesus","1629 N 20th St","19121","Verified","866110","Religious Organizations","81311021","Religious Organizations","5 to 9","Single Loc","20"
"2017","Perfect Touch Auto Repair","2101 Nassau St","19121","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","13"
"2017","Pete's Barber Shop","1209 N 29th St","19121","Verified","724101","Barbers","81211101","Barber Shops","1 to 4","Single Loc","24"
"2017","Phi Sigma Sigma Sorority","1427 W Diamond St","19121","Verified","864101","Fraternal Organizations","81341002","Civic And Social Organizations","1 to 4","Single Loc","33"
"2017","Phila Corp For Aging","","19121","Verified","836101","Senior Citizens Service Organizations","62331205","Assisted Living Facilities For The Elderly","5 to 9","Single Loc","12"
"2017","Phila-Locksmith","1324 N 15th St","19121","Verified","769962","Locks & Locksmiths","56162204","Locksmiths","5 to 9","Single Loc","11"
"2017","Philadelphia District Health","1900 N 20th St","19121","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","100 to 249","Single Loc","35"
"2017","Philadelphia Garage Doors","2007 N 17th St","19121","Verified","521101","Doors-Garage","44418018","Other Building Material Dealers","5 to 9","Single Loc","11"
"2017","Philadelphia Housing Authority","3218 W Susquehanna Ave","19121","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","1 to 4","Single Loc","25"
"2017","Philadelphia Housing Authority","2632 W Thompson St","19121","Verified","653132","Housing Authorities","53131106","Residential Property Managers","50 to 99","Single Loc","33"
"2017","Philadelphia Housing Authority","2303 W Norris St","19121","Verified","653132","Housing Authorities","53131106","Residential Property Managers","5 to 9","Single Loc","17"
"2017","Philadelphia Housing Authority","2500 W Norris St","19121","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","5 to 9","Single Loc","25"
"2017","Philadelphia Housing Authority","2309 W Diamond St","19121","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","5 to 9","Single Loc","25"
"2017","Philadelphia Housing Authority","2301 Edgley St","19121","Verified","653132","Housing Authorities","53131106","Residential Property Managers","10 to 19","Branch","24"
"2017","Philadelphia Housing Authority","1710 N Croskey St","19121","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","20 to 49","Single Loc","29"
"2017","Philadelphia Management","1500 N 15th St","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","5 to 9","Single Loc","21"
"2017","Philadelphia Police 22nd-23rd","1747 N 17th St","19121","Verified","922104","Police Departments","92212003","Police Protection","100 to 249","Single Loc","31"
"2017","Philadelphia Regency Apartment","1220 N Broad St # 302","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","10 to 19","Single Loc","42"
"2017","Philadelphia School District","3133 Ridge Ave # 3","19121","Verified","821120","School Districts","61111018","Elementary And Secondary Schools","10 to 19","Single Loc","30"
"2017","Philadelphia School District","2100 W Norris St","19121","Verified","821120","School Districts","61111018","Elementary And Secondary Schools","10 to 19","Single Loc","14"
"2017","Philadelphia Transporting","2516 W Oxford St","19121","Verified","421304","Trucking","48423013","Specialized Freight (Except Used Goods) Trucking,","1 to 4","Single Loc","9"
"2017","Philadelphia Travelers Mc","2063 Ridge Ave","19121","Verified","864108","Clubs","81341004","Civic And Social Organizations","1 to 4","Single Loc","42"
"2017","Philli Central Food","1643 W Diamond St","19121","Verified","514101","Food Products (Whls)","42442005","Packaged Frozen Food Merchant Wholesalers","1 to 4","Single Loc","19"
"2017","Philly Diva's Hair Whole Sale","","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","9"
"2017","Philly Dog Spot","1316 N 26th St","19121","Verified","075204","Pet Washing & Grooming","81291021","Pet Care (Except Veterinary) Services","1 to 4","Single Loc","15"
"2017","Philly Family Connections LLC","1827 N Taylor St","19121","Verified","478977","Transportation","48821008","Support Activities For Rail Transportation","10 to 19","Single Loc","11"
"2017","Philly Style Pizza","2010 N Broad St","19121","Verified","581222","Pizza","72251115","Full-Service Restaurants","10 to 19","Single Loc","13"
"2017","Pieces Of The Puzzle Learning","2316 Cecil B Moore Ave","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","18"
"2017","Pinckney, Laval","2101 S College Ave","19121","Verified","832282","Counselors","62419036","Other Individual And Family Services","1 to 4","Single Loc","11"
"2017","Pizanos Brick Oven Pizzeria","1536 N Carlisle St","19121","Verified","581222","Pizza","72251115","Full-Service Restaurants","1 to 4","Single Loc","10"
"2017","Pizza Hut","1505 Cecil B Moore Ave","19121","Verified","581222","Pizza","72251115","Full-Service Restaurants","1 to 4","Branch","12"
"2017","Plaza Pizza","1600 N Broad St # 10b","19121","Verified","581222","Pizza","72251115","Full-Service Restaurants","20 to 49","Single Loc","19"
"2017","Point Breeze Deli","1800 N 23rd St","19121","Verified","518101","Beer & Ale-Wholesale","42481001","Beer And Ale Merchant Wholesalers","1 to 4","Single Loc","30"
"2017","Police Athletic League","1845 N 23rd St","19121","Verified","869905","Athletic Organizations","81399005","Other Similar Organizations (Except Business, Prof","1 to 4","Single Loc","38"
"2017","Polyviron LLC","1510 Cecil B Moore Ave # 301","19121","Verified","999966","Federal Government Contractors","99999005","Unclassified Establishments","5 to 9","Single Loc","13"
"2017","Poppy Deli & Mini Market","2301 Nicholas St","19121","Verified","581209","","","","1 to 4","Single Loc","14"
"2017","Posh Beauty Bar","1211 N 29th St","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","16"
"2017","Prince Of Peace","1844 N 32nd St","19121","Verified","839919","Charitable Institutions","81331104","Human Rights Organizations","1 to 4","Single Loc","15"
"2017","Project H O M E","2144 Cecil B Moore Ave","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","10"
"2017","Project H O M E","2144 Cecil B Moore Ave","19121","Verified","802101","Dentists","62121003","Offices Of Dentists","1 to 4","Single Loc","10"
"2017","Project H O M E","2144 Cecil B Moore Ave","19121","Verified","802101","Dentists","62121003","Offices Of Dentists","1 to 4","Single Loc","10"
"2017","Project H O M E","2144 Cecil B Moore Ave","19121","Verified","801104","Clinics","62111129","Offices Of Physicians (Except Mental Health Specia","10 to 19","Single Loc","11"
"2017","Project H O M E","1845 N 23rd St","19121","Verified","801104","Clinics","62111129","Offices Of Physicians (Except Mental Health Specia","10 to 19","Single Loc","12"
"2017","Project Home","1850 N Croskey St","19121","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","10 to 19","Single Loc","17"
"2017","Project Home","2729 W Diamond St # 9","19121","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","1 to 4","Single Loc","20"
"2017","Project Home","2826 W Diamond St","19121","Verified","152112","Home Builders","23611506","New Single-Family Housing Construction (Except For","1 to 4","Single Loc","15"
"2017","Project Homes","1936 N Judson St","19121","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","10 to 19","Single Loc","14"
"2017","Psychoanalytic Center","3810 Mount Pleasant Dr","19121","Verified","862101","Professional Organizations","81392006","Professional Organizations","1 to 4","Single Loc","21"
"2017","Pub WEBB","1527 Cecil B Moore Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","14"
"2017","Public Health","1900 N 20th St","19121","Verified","804939","Pharmacists","62133002","Offices Of Mental Health Practitioners (Except Phy","1 to 4","Single Loc","11"
"2017","Q The Tire Doctor","1961 1965 N 29 St","19121","Verified","553123","Tire-Dealers-Retail","44134001","Tire Dealers","1 to 4","Single Loc","15"
"2017","Qdoba Mexican Eats","1600 N Broad St # 12","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","20 to 49","Branch","20"
"2017","R V Medical Assoc","1216 N Broad St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","5 to 9","Single Loc","15"
"2017","Ralph's","1434 W Susquehanna Ave","19121","Verified","544101","Candy & Confectionery-Retail","44529202","Confectionery And Nut Retailers","1 to 4","Single Loc","14"
"2017","Rconstruction Construction","2130 N Carlisle St","19121","Verified","152144","Construction Companies","23611512","New Single-Family Housing Construction (Except For","1 to 4","Single Loc","10"
"2017","Remark Investment Group Iv LLC","2020 N Woodstock St","19121","Verified","628203","Financial Advisory Services","52394006","Portfolio Management And Investment Advice","5 to 9","Single Loc","15"
"2017","Richard's Roofing","1311 N 27th St # 1313","19121","Verified","176103","Gutters & Downspouts","23816004","Roofing Contractors","5 to 9","Single Loc","25"
"2017","Ridge Food Market","2632 Ridge Ave","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","26"
"2017","Ridge Grocery","2700 Ridge Ave","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","16"
"2017","Ridge Laundermat","2300 Ridge Ave # 2","19121","Verified","721501","Laundries-Self Service","81231001","Coin-Operated Laundries And Drycleaners","1 to 4","Single Loc","15"
"2017","Rite Aid","1528 N Broad St","19121","Verified","591205","Pharmacies","45611009","Pharmacies And Drug Retailers","10 to 19","Branch","42"
"2017","Rite Aid Gnc Live Well Store","1528 N Broad St","19121","Verified","549904","Vitamin & Food Supplements","45619106","Food (Health) Supplement Retailers","10 to 19","Branch","14"
"2017","Rite Care Pharmacy","2213 Ridge Ave","19121","Verified","591205","Pharmacies","45611009","Pharmacies And Drug Retailers","5 to 9","Single Loc","11"
"2017","Robin's Nest Early Learning","1801 N 26th St","19121","Verified","829972","Education Centers","61171001","Educational Support Services","1 to 4","Single Loc","12"
"2017","Rodin Museum","22 Parkway St","19121","Verified","841201","Museums","71211001","Museums","1 to 4","Single Loc","15"
"2017","Rodriguez Grocery","1800 N 31st St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","21"
"2017","Rodriguez Supermarket","1700 N 28th St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","23"
"2017","Roy Ham Restaurant","3130 Ridge Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","23"
"2017","S R Svc Ctr","3222 Cecil B Moore Ave","19121","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","40"
"2017","S R Svc Ctr","3222 W Columbia Ave","19121","Verified","899999","Services NEC","54199009","All Other Professional, Scientific, And Technical","1 to 4","Single Loc","19"
"2017","Sandler, Jeffrey D Dpm","2233 Cecil B Moore Ave","19121","Verified","804301","Podiatrists","62139103","Offices Of Podiatrists","1 to 4","Single Loc","38"
"2017","Sanjer Food Svc LLC","1614 Cecil B Moore Ave # 1b","19121","Verified","581220","Restaurant Management","72231009","Food Service Contractors","10 to 19","Single Loc","12"
"2017","Sarah's Salon","1804 W Susquehanna Ave","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","30"
"2017","Sartain Apartments Rental Ofc","3017 W Oxford St","19121","Verified","653113","Real Estate-Rental Service","53121006","Offices Of Real Estate Agents And Brokers","1 to 4","Single Loc","34"
"2017","Screen Gems Inc","2927 W Thompson St","19121","Verified","275202","Printers (Mfrs)","32311109","Commercial Printing (Except Screen And Books)","10 to 19","Single Loc","29"
"2017","Sedgley Plaza Pharmacy Inc","2815 Ridge Ave # B","19121","Verified","591205","Pharmacies","45611009","Pharmacies And Drug Retailers","5 to 9","Single Loc","12"
"2017","Senif, Daniel","1800 N Broad St","19121","Verified","804918","Physical Therapists","62134007","Offices Of Physical, Occupational And Speech Thera","1 to 4","Single Loc","11"
"2017","Service Master True Image","1428 N Broad St","19121","Verified","734915","Cleaning Services-Industrial","56172008","Janitorial Services","10 to 19","Branch","13"
"2017","Seven Plus","1240 N Broad St","19121","Verified","481207","Cellular Telephones (Services)","51711214","Wireless Telecommunications Carriers (Except Satel","1 to 4","Single Loc","35"
"2017","Shake Rattle Roll Inc","1214 N Broad St Frnt","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","17"
"2017","Sharswood","1425 N 23rd St","19121","Verified","651401","Townhouses","53111009","Lessors Of Residential Buildings And Dwellings","1 to 4","Single Loc","25"
"2017","Sharswood II","1450 N 21st St","19121","Verified","472402","Travel Agencies & Bureaus","56151007","Travel Agencies","1 to 4","Single Loc","19"
"2017","Shelow Properties LLC","1442 N 17th St","19121","Verified","653118","Real Estate","53121003","Offices Of Real Estate Agents And Brokers","5 to 9","Single Loc","11"
"2017","Shields Business Solutions","1510 Cecil B Moore Ave","19121","Verified","738999","Business Services NEC","56199001","All Other Support Services","1 to 4","Single Loc","14"
"2017","Shin's Market","2248 Ridge Ave","19121","Verified","542101","Seafood-Retail","44525004","Fish And Seafood Retailers","1 to 4","Single Loc","42"
"2017","Shinder Auto Repair","1247 N 26th St","19121","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","15"
"2017","Sidberry Beauty Salon","1643 N 29th St","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","42"
