"Version Year","Company Name","Address","ZIP Code","Record Type","Primary SIC Code","Primary SIC Description","Primary NAICS","Primary NAICS Description","Location Employee Size Range","Location Type","Years In Database"
"2022","Kej Mini Market Inc","1400 N Etting St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","10"
"2022","KFC","1200 N Broad St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","20 to 49","Branch","42"
"2022","Khan, Khudsiya S MD","1900 N 20th St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","11"
"2022","Kidazzle Kids","1930 W Susquehanna Ave","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","11"
"2022","Kidazzle Kids","1721 N Uber St","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","11"
"2022","Kids First Daycare Ctr","2200 Ridge Ave","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","19"
"2022","King Center","2101 Cecil B Moore Ave","19121","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","10 to 19","Single Loc","34"
"2022","King Dragon II","2349 W Oxford St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","17"
"2022","Kingsmore Properites LLC","1723 Cecil B Moore Ave","19121","Verified","653118","Real Estate","53121003","Offices Of Real Estate Agents And Brokers","5 to 9","Single Loc","14"
"2022","Kirbi Construction","1955 N 18th St","19121","Verified","152144","Construction Companies","23611512","New Single-Family Housing Construction (Except For","1 to 4","Single Loc","10"
"2022","Kirby Macks Pro Barber Salon","2600 Ridge Ave","19121","Verified","724101","Barbers","81211101","Barber Shops","1 to 4","Single Loc","24"
"2022","Kith Kin LLC","3060 W Jefferson St","19121","Verified","811103","Attorneys","54111002","Offices Of Lawyers","5 to 9","Single Loc","7"
"2022","Koja Grille","1600 N Broad St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","19"
"2022","Krispy Krunchy Chicken","1701 N 33rd St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Branch","11"
"2022","Lage Corp","1527 Cecil B Moore Ave","19121","Verified","581301","Bars","72241001","Drinking Places (Alcoholic Beverages)","5 to 9","Single Loc","15"
"2022","Lamarra Frank R Inc","1616 W Thompson St","19121","Verified","154213","Building Contractors","23622005","Commercial And Institutional Building Construction","1 to 4","Single Loc","24"
"2022","Lee Korman Discount Inc","2163 Ridge Ave","19121","Verified","531104","Retail Shops","45511003","Department Stores","1 to 4","Single Loc","24"
"2022","Lee's Food Market","1615 W Montgomery Ave","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","31"
"2022","Lee's Foodway","1422 Cecil B Moore Ave","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","5 to 9","Single Loc","42"
"2022","Lee, Hannah Ruth","2817 W Glenwood Ave","19121","Verified","832221","Social Workers","62133003","Offices Of Mental Health Practitioners (Except Phy","1 to 4","Single Loc","6"
"2022","Lee, Rosa","1528 N Broad St","19121","Verified","804939","Pharmacists","62133002","Offices Of Mental Health Practitioners (Except Phy","1 to 4","Single Loc","6"
"2022","Lees Hoagie Hse At Temple Univ","1428 Cecil B Moore Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","11"
"2022","Lescheuvux","2004 Ridge Ave","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","14"
"2022","Let Out","1621 Cecil B Moore Ave","19121","Verified","581212","Caterers","72232001","Caterers","5 to 9","Single Loc","11"
"2022","Let Out","","19121","Verified","581212","Caterers","72232001","Caterers","5 to 9","Single Loc","6"
"2022","Lewis, Pamela Np","1221 N 19th St","19121","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","1 to 4","Single Loc","7"
"2022","Liacorus Center","1776 N Broad St","19121","Verified","794104","Stadiums Arenas & Athletic Fields","71131003","Promoters Of Performing Arts, Sports, And Similar","100 to 249","Single Loc","19"
"2022","Lillies Home Away From Hm","1534 N 17th St","19121","Verified","836116","Group Homes","62399007","Other Residential Care Facilities","5 to 9","Single Loc","7"
"2022","Lim, Sharon MD","1900 N 20th St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","9"
"2022","Lindsey Kirby Group LLC","1600 N Broad St # 4","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","12"
"2022","Lisas Learning Ctr","2815 W Sedgley Ave","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","11"
"2022","Lmt Home Remodeling","2516 W Oxford St","19121","Verified","152139","Remodeling & Repairing Building Contractors","23611823","Residential Remodelers","10 to 19","Single Loc","11"
"2022","Lohr, Madison MD","1800 N Broad St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","6"
"2022","Lora Mini Market","1918 W Susquehanna Ave","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","41"
"2022","Lorenzo's","1301 N 25th St","19121","Verified","724101","Barbers","81211101","Barber Shops","1 to 4","Single Loc","26"
"2022","Lower North Philadelphia Appl","2188 N Broad St","19121","Verified","762902","Appliances-Household-Major-Repairing","81141201","Appliance Repair And Maintenance","5 to 9","Single Loc","8"
"2022","Luxe Nail Bar","1600 N Broad St","19121","Verified","723102","Manicuring","81211302","Nail Salons","1 to 4","Single Loc","4"
"2022","Lwc City","1531 N 31st St","19121","Verified","734904","Window Cleaning","23899096","All Other Specialty Trade Contractors","5 to 9","Single Loc","12"
"2022","M & T Foods","2905 Ridge Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","14"
"2022","M L King Recreation Ctr","2100 Cecil B Moore Ave","19121","Verified","799701","Recreation Centers","71394015","Fitness And Recreational Sports Centers","5 to 9","Single Loc","28"
"2022","Macgregor, Conor","1526 Cecil B Moore Ave","19121","Verified","804922","Psychologists","62139936","Offices Of All Other Miscellaneous Health Practiti","1 to 4","Single Loc","6"
"2022","Malik, Nasreen MD","1700 N Broad St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","7"
"2022","Mander Playground","2140 N 33rd St","19121","Verified","799956","Playgrounds","71219006","Nature Parks And Other Similar Institutions","10 to 19","Single Loc","33"
"2022","Mansion Management Corp","3035 W Diamond St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","35"
"2022","Mark's Auto Inspection Station","1827 W Stiles St","19121","Verified","754908","Automobile Inspection Stations-New/Used","81119804","All Other Automotive Repair And Maintenance","1 to 4","Single Loc","13"
"2022","Martin Luther King Adult Ctr","2100 Cecil B Moore Ave","19121","Verified","944104","City Government-Social & Human Resources","92313001","Administration Of Human Resource Programs (Except","10 to 19","Single Loc","25"
"2022","Martin Luther King Recreation","2101 Cecil B Moore Ave","19121","Verified","799701","Recreation Centers","71394015","Fitness And Recreational Sports Centers","20 to 49","Single Loc","34"
"2022","Martin, Laura M MD","1700 N Broad St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","9"
"2022","Martinez Grocery","1752 N 20th St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","22"
"2022","Marvina Hudson Bolton Memorial","2814 Cecil B Moore Ave","19121","Verified","726103","Funeral Directors","81221002","Funeral Homes And Funeral Services","1 to 4","Single Loc","14"
"2022","Masters Bar & Restaurant","1535 N Carlisle St # 37","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","5 to 9","Single Loc","12"
"2022","Maternity Care Coalition","1510 Cecil B Moore Ave # B","19121","Verified","832215","Marriage & Family Counselors","62419011","Other Individual And Family Services","10 to 19","Single Loc","10"
"2022","Max Food Market","1432 W Master St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","12"
"2022","Mayo Noel Assoc","2000 S College Ave","19121","Verified","871140","Engineers-Designing","54133020","Engineering Services","","Single Loc","19"
"2022","Mccoy's Auto Repair","2323 Ridge Ave","19121","Verified","753401","Tire-Retreading & Repairing","32621201","Tire Retreading","1 to 4","Single Loc","19"
"2022","Mcgonigle Hall","1800 N Broad St","19121","Verified","794104","Stadiums Arenas & Athletic Fields","71131003","Promoters Of Performing Arts, Sports, And Similar","100 to 249","Single Loc","9"
"2022","Mecca Unisex Salon","1428 Cecil B Moore Ave","19121","Verified","723106","Beauty Salons","81211202","Beauty Salons","1 to 4","Single Loc","11"
"2022","Men & Women For Human Exc","2600 Cecil B Moore Ave","19121","Verified","839908","Human Services Organizations","81331101","Human Rights Organizations","5 to 9","Single Loc","18"
"2022","Men & Women For Human Excllnc","2603 Cecil B Moore Ave","19121","Verified","808201","Home Health Service","62161001","Home Health Care Services","10 to 19","Single Loc","23"
"2022","Men-Woman For Human Excellance","2630 Cecil B Moore Ave","19121","Verified","806301","Mental Health Services","62221001","Psychiatric And Substance Abuse Hospitals","10 to 19","Single Loc","14"
"2022","Men-Women For Human Excellence","2603 Cecil B Moore Ave","19121","Verified","999966","Federal Government Contractors","99999005","Unclassified Establishments","5 to 9","Single Loc","5"
"2022","Men-Women For Human Excellence","1634 W Master St # 40","19121","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","10 to 19","Single Loc","12"
"2022","Mercado Food Market","1859 N Van Pelt St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","18"
"2022","Meridian Home Care","1510 Cecil B Moore Ave # 301","19121","Verified","808201","Home Health Service","62161001","Home Health Care Services","10 to 19","Single Loc","6"
"2022","Metro By T-Mobile","1600 N Broad St","19121","Verified","481207","Cellular Telephones (Services)","51711214","Wireless Telecommunications Carriers (Except Satel","1 to 4","Branch","10"
"2022","Metro By T-Mobile","2239 Cecil B Moore Ave","19121","Verified","481207","Cellular Telephones (Services)","51711214","Wireless Telecommunications Carriers (Except Satel","1 to 4","Branch","17"
"2022","Meyerhoff, Lyn M","1800 N Broad St","19121","Verified","804918","Physical Therapists","62134007","Offices Of Physical, Occupational And Speech Thera","1 to 4","Single Loc","8"
"2022","Mighty Writers","2300 W Master St","19121","Verified","821108","Educational Programs","61169103","Exam Preparation And Tutoring","1 to 4","Single Loc","7"
"2022","Miracle Moments Early Learning","1611 W Susquehanna Ave","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","12"
"2022","Mk Management Group","1533 N Sydenham St","19121","Verified","874130","Management Services","56111022","Office Administrative Services","1 to 4","Single Loc","7"
"2022","Mobo Jr, Ben H MD","1700 N Broad St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","11"
"2022","Modest","1309 N 19th St","19121","Verified","565101","Clothing-Retail","45811041","Clothing And Clothing Accessories Retailers","1 to 4","Single Loc","11"
"2022","Montgomery Beer Distributor","1824 W Montgomery Ave","19121","Verified","731908","Distribution Services","54187005","Advertising Material Distribution Services","5 to 9","Single Loc","19"
"2022","Mosiac Development Partners","3002 Cecil B Moore Ave","19121","Verified","653108","Real Estate Management","53121005","Offices Of Real Estate Agents And Brokers","5 to 9","Single Loc","16"
"2022","Moss-Gail, Deborah R Msn","2300 W Master St","19121","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","1 to 4","Single Loc","7"
"2022","Mr Bubbles Seafood","2300 Ridge Ave","19121","Verified","542101","Seafood-Retail","44525004","Fish And Seafood Retailers","1 to 4","Single Loc","11"
"2022","Mr Melon Juice Bar & Salad","1426 Cecil B Moore Ave","19121","Verified","581248","Juice Bars","72251518","Snack And Nonalcoholic Beverage Bars","","Single Loc","4"
"2022","Muhammad's Temple Islam","2725 W Jefferson St","19121","Verified","866114","Mosques","81311015","Religious Organizations","1 to 4","Single Loc","18"
"2022","Murphy's Family Auto R","2001 Ridge Ave","19121","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","32"
"2022","My T Fine Cleaners","2432 Ridge Ave","19121","Verified","721201","Cleaners","81232002","Drycleaning And Laundry Services (Except Coin-Oper","1 to 4","Single Loc","42"
"2022","Naacp Phila Branch","1619 Cecil B Moore Ave","19121","Verified","839908","Human Services Organizations","81331101","Human Rights Organizations","1 to 4","Branch","42"
"2022","Neely, Olivia","","19121","Verified","804917","Dietitians","62139904","Offices Of All Other Miscellaneous Health Practiti","1 to 4","Single Loc","7"
"2022","Neighborhood Film Co LLC","3060 W Jefferson St","19121","Verified","722115","Videography","54192115","Photography Studios, Portrait","1 to 4","Single Loc","12"
"2022","Net Community Care","3133 Ridge Ave # 2","19121","Verified","832229","Community Services","62419014","Other Individual And Family Services","50 to 99","Branch","11"
"2022","New Barber's Hall","1402 W Oxford St","19121","Verified","799935","Halls & Auditoriums","71394010","Fitness And Recreational Sports Centers","10 to 19","Single Loc","42"
"2022","New C & P Beauty","2158 N Broad St","19121","Verified","599992","Cosmetics & Perfumes-Retail","45612001","Cosmetics, Beauty Supplies, And Perfume Retailers","1 to 4","Single Loc","11"
"2022","New China Bowl","1640 W Susquehanna Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","21"
"2022","New Diamond Restaurant","2950 Ridge Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","37"
"2022","Nija B Entertainment LLC","1704 N Gratz St","19121","Verified","792905","Entertainment Bureaus","71119007","Other Performing Arts Companies","1 to 4","Single Loc","11"
"2022","Nix Homes Investors LP","1418 N 15th St","19121","Verified","152112","Home Builders","23611506","New Single-Family Housing Construction (Except For","1 to 4","Single Loc","9"
"2022","Norma's Steak & Hoagie Shop","2604 Cecil B Moore Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","14"
"2022","North 19th Grocery Store","1821 N 19th St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","19"
"2022","North 33rd Realty","2133 N 33rd St","19121","Verified","655202","Real Estate Developers","23721005","Land Subdivision","5 to 9","Single Loc","15"
"2022","North Central Victim Svc","1538 Cecil B Moore Ave","19121","Verified","839998","Non-Profit Organizations","81331908","Other Social Advocacy Organizations","1 to 4","Single Loc","20"
"2022","North Fifteenth St LLC","1403 N 15th St","19121","Verified","874104","Construction Management","23799012","Other Heavy And Civil Engineering Construction","5 to 9","Single Loc","10"
"2022","Northside Gladiators","2140 N 33rd St","19121","Verified","869905","Athletic Organizations","81399005","Other Similar Organizations (Except Business, Prof","1 to 4","Single Loc","11"
"2022","Nothin But Honeys Body Essntls","1414 N Dover St","19121","Verified","753201","Automobile Body-Repairing & Painting","81112102","Automotive Body, Paint, And Interior Repair And Ma","1 to 4","Single Loc","6"
"2022","Novacare Outpatient Rehab East","1575 N 25th St","19121","Verified","833102","Vocational Rehabilitation Services","62431009","Vocational Rehabilitation Services","10 to 19","Single Loc","6"
"2022","Nsd","2516 W Oxford St","19121","Verified","864108","Clubs","81341004","Civic And Social Organizations","1 to 4","Single Loc","9"
"2022","One Day At A Time","1715 W Montgomery Ave","19121","Verified","839901","Drug Abuse & Addiction Info & Treatment","81331904","Other Social Advocacy Organizations","1 to 4","Single Loc","25"
"2022","One Helping Another","2429 W Montgomery Ave","19121","Verified","808201","Home Health Service","62161001","Home Health Care Services","10 to 19","Single Loc","10"
"2022","Ormiston Mansion","2000 Reservoir Dr","19121","Verified","841201","Museums","71211001","Museums","10 to 19","Single Loc","25"
"2022","Other Carpenter","1829 N 19th St","19121","Verified","175102","Carpenters","23835003","Finish Carpentry Contractors","1 to 4","Single Loc","20"
"2022","Otto's Taproom","1216 N 29th St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","9"
"2022","Outward Bound Inc","3401 Reservoir Dr","19121","Verified","832222","Youth Organizations & Centers","62411006","Child And Youth Services","5 to 9","Single Loc","13"
"2022","Oxford Village","1612 N 15th St","19121","Verified","702106","Student Housing","72131009","Rooming And Boarding Houses, Dormitories, And Work","10 to 19","Single Loc","19"
"2022","P H Deli Grocery","1400 N Etting St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","12"
"2022","Pa","","19121","Verified","811103","Attorneys","54111002","Offices Of Lawyers","1 to 4","Single Loc","20"
"2022","Palamatic Process USA","1510 Cecil B Moore Ave # 200","19121","Verified","356907","Automation Systems & Equipment-Mfrs","33399804","All Other Miscellaneous General Purpose Machinery","10 to 19","Single Loc","6"
"2022","Paper-Chase Publications","1510 Cecil B Moore Ave # 301","19121","Verified","274105","Publishers (Mfrs)","51319907","All Other Publishers","5 to 9","Single Loc","12"
"2022","Pargola, Eileen F MD","1900 N 20th St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","9"
"2022","Parker-Johnson, Stacey Do","1900 N 20th St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","14"
"2022","Partner LP","1238 N 28th St","19121","Verified","655202","Real Estate Developers","23721005","Land Subdivision","5 to 9","Single Loc","11"
"2022","Patterson Transportation Svc","2035 N 29th St","19121","Verified","478977","Transportation","48821008","Support Activities For Rail Transportation","10 to 19","Single Loc","12"
"2022","Paulino's Grocery","2201 W Oxford St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","26"
"2022","Paulstian Construction & Mgmt","1249 N 17th St","19121","Verified","152144","Construction Companies","23611512","New Single-Family Housing Construction (Except For","1 to 4","Single Loc","6"
"2022","Pazzo Pazzo","1614 Cecil B Moore Ave # 1","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","10"
"2022","Pellecchia, Maria Do","1700 N Broad St # 4","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","8"
"2022","Pennick Funeral Home","2312 W Montgomery Ave","19121","Verified","726103","Funeral Directors","81221002","Funeral Homes And Funeral Services","5 to 9","Single Loc","42"
"2022","Pennrose","1301 N 31st St","19121","Verified","655202","Real Estate Developers","23721005","Land Subdivision","50 to 99","Single Loc","19"
"2022","Pennrose Service Co","3226 Clifford St","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","5 to 9","Single Loc","13"
"2022","Pennrose Service Social Svc","1301 N 31st St","19121","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","10 to 19","Single Loc","22"
"2022","Pennrose The Lofts","3000 W Master St","19121","Verified","651202","Office Buildings & Parks","53112004","Lessors Of Nonresidential Buildings (Except Miniwa","1 to 4","Single Loc","20"
"2022","Pentecostal Assembly-Jesus","1629 N 20th St","19121","Verified","866107","Churches","81311008","Religious Organizations","1 to 4","Single Loc","20"
"2022","Perfect Touch Auto Repair","2101 Nassau St","19121","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","13"
"2022","Persevere Physical Therapy LLC","1607 W Susquehanna Ave","19121","Verified","804918","Physical Therapists","62134007","Offices Of Physical, Occupational And Speech Thera","5 to 9","Single Loc","6"
"2022","Pete's Barber Shop","1209 N 29th St","19121","Verified","724101","Barbers","81211101","Barber Shops","1 to 4","Single Loc","24"
"2022","Pham, Amber","2245 W Thompson St # 2","19121","Verified","832282","Counselors","62419036","Other Individual And Family Services","1 to 4","Single Loc","6"
"2022","Phi Sigma Sigma Sorority","1427 W Diamond St","19121","Verified","864101","Fraternal Organizations","81341002","Civic And Social Organizations","1 to 4","Single Loc","33"
"2022","Phila-Locksmith","1324 N 15th St","19121","Verified","769962","Locks & Locksmiths","56162204","Locksmiths","5 to 9","Single Loc","11"
"2022","Philadelphia District","1900 N 20th St","19121","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","100 to 249","Single Loc","35"
"2022","Philadelphia Friends Outward","3401 Reservoir Dr","19121","Verified","832222","Youth Organizations & Centers","62411006","Child And Youth Services","10 to 19","Single Loc","30"
"2022","Philadelphia Garage Doors","2007 N 17th St","19121","Verified","521101","Doors-Garage","44418018","Other Building Material Dealers","5 to 9","Single Loc","11"
"2022","Philadelphia Gas Works","1800 W Montgomery Ave","19121","Verified","492501","Gas Companies","22121002","Natural Gas Distribution","1 to 4","Single Loc","9"
"2022","Philadelphia Housing","2013 Ridge Ave","19121","Verified","653132","Housing Authorities","53131106","Residential Property Managers","5 to 9","Single Loc","15"
"2022","Philadelphia Housing Auth","2500 W Norris St","19121","Verified","653132","Housing Authorities","53131106","Residential Property Managers","5 to 9","Single Loc","25"
