"Version Year","Company Name","Address","ZIP Code","Record Type","Primary SIC Code","Primary SIC Description","Primary NAICS","Primary NAICS Description","Location Employee Size Range","Location Type","Years In Database"
"2012","Vernon House Apts","3226 Clifford St","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","1 to 4","Single Loc","20"
"2012","Victory Christian Pre School","2341 Ridge Ave","19121","Verified","835101","Child Care Service","62441003","Child Care Services","10 to 19","Single Loc","17"
"2012","Vin Partners","1500 N 29th St","19121","Verified","874201","Business Management Consultants","54161401","Process, Physical Distribution, And Logistics Cons","1 to 4","Single Loc","15"
"2012","Vince Beverage","2048 Ridge Ave","19121","Verified","518101","Beer & Ale-Wholesale","42481001","Beer And Ale Merchant Wholesalers","10 to 19","Single Loc","15"
"2012","Vital, Filipinas T MD","1900 N 20th St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","16"
"2012","Vmr Corp","2438 W Thompson St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","21"
"2012","Wagner Free Institute-Science","1700 W Montgomery Ave","19121","Verified","841201","Museums","71211001","Museums","10 to 19","Single Loc","31"
"2012","Wah, Kim","2045 W Diamond St","19121","Verified","581212","Caterers","72232001","Caterers","5 to 9","Single Loc","18"
"2012","Wayland Temple Baptist Cu","2500 Cecil B Moore Ave","19121","Verified","606101","Credit Unions","52213003","Credit Unions","1 to 4","Single Loc","32"
"2012","WEBB Department Store","2152 Ridge Ave","19121","Verified","573501","Records Tapes & Compact Discs-Retail","44921094","Electronics And Appliance Retailers","1 to 4","Single Loc","20"
"2012","Wendy's","1708 N Broad St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","20 to 49","Branch","23"
"2012","West Diamond Apartments","3200 W Diamond St","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","1 to 4","Single Loc","35"
"2012","West Philadelphia Child Care","3128 W Berks St","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","22"
"2012","Wharton Center","2333 W Oxford St","19121","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","5 to 9","Single Loc","15"
"2012","Wilarie's","1621 Cecil B Moore Ave","19121","Verified","581223","","","","10 to 19","Single Loc","21"
"2012","Will's Local Locksmith","1901 N 27th St","19121","Verified","769962","Locks & Locksmiths","56162204","Locksmiths","1 to 4","Single Loc","15"
"2012","Williams Family Monument Co","2143 N 18th St","19121","Verified","599972","Monuments","45521974","All Other General Merchandise Retailers","1 to 4","Single Loc","33"
"2012","Wing More Wing","1455 N 29th St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","23"
"2012","Wingstop","1600 N Broad St # 5","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","100 to 249","Branch","17"
"2012","Women For Greater Philadelphia","Edgley Dr & Fairmount Park","19121","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","1 to 4","Single Loc","26"
"2012","Womens Christian Alliance","1722 Cecil B Moore Ave","19121","Verified","839919","Charitable Institutions","81331104","Human Rights Organizations","100 to 249","Single Loc","42"
"2012","Womens World Enterprises","1400 N 26th St","19121","Verified","562101","Women's Apparel-Retail","45811017","Clothing And Clothing Accessories Retailers","1 to 4","Single Loc","17"
"2012","WRTI","1509 Cecil B Moore Ave # 3","19121","Verified","483201","Radio Stations & Broadcasting Companies","51611003","Radio Broadcasting Stations","50 to 99","Single Loc","42"
"2012","Yasmin Supermarket","2236 W Jefferson St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","42"
"2012","Yes We Care Recovery Inc","2130 N 20th St","19121","Verified","839919","Charitable Institutions","81331104","Human Rights Organizations","1 to 4","Single Loc","15"
"2012","Ymca","1400 N Broad St","19121","Verified","832222","Youth Organizations & Centers","62411006","Child And Youth Services","10 to 19","Branch","26"
"2012","Ymca-North Pa Hdstrt Prgrm","1400 N Broad St","19121","Verified","832222","Youth Organizations & Centers","62411006","Child And Youth Services","10 to 19","Branch","18"
"2012","Yorktown Check Cashing","1912 N 17th St","19121","Verified","609903","Check Cashing Service","52232003","Financial Transactions Processing, Reserve, And Cl","1 to 4","Single Loc","20"
"2012","Young Artists Unlimited","1521 W Thompson St","19121","Verified","791101","Dancing Instruction","61161011","Fine Arts Schools","1 to 4","Single Loc","17"
"2012","Young Scholars Frederick","2118 W Norris St","19121","Verified","821103","Schools","61111007","Elementary And Secondary Schools","100 to 249","Single Loc","38"
"2012","Young WOON Rim Grocery","1442 N 17th St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","42"
"2012","Yuri Deli","1618 N 29th St","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Single Loc","23"
"2012","Zavelle Bookstore","1520 N Broad St","19121","Verified","594201","Book Dealers-Retail","45921005","Book Retailers And News Dealers","1 to 4","Single Loc","42"
